UMAP_1	UMAP_2	Text_Cluster
0.738290656468612	-0.524886141470723	T1_C1
-0.809355210402268	1.13527538354034	T1_C1
-2.64014221344258	2.92127277428741	T1_C1
-2.32312221441533	3.36553718621368	T1_C1
-1.13349179539945	3.42983867699737	T1_C1
-3.1439375988033	2.6332428651535	T1_C1
-1.82218113158013	5.79308607155914	T1_C1
-2.7783005348232	3.25147773797149	T1_C1
-4.23267377529408	-1.52751551096802	T1_C2
0.791547406575424	1.09483267838592	T1_C1
-2.12984753761556	1.92079689080352	T1_C1
0.0103700050327602	3.8220491605484	T1_C1
-1.19894612942006	0.940383096286006	T1_C1
1.85573326434825	0.475914855548091	T1_C1
-0.877655934431809	5.37289716775055	T1_C1
-4.43823350582387	-3.41569469397431	T1_C2
-3.47835923347737	4.03336669976348	T1_C1
-2.33207864675786	5.90971090371246	T1_C1
-3.58551169548299	-2.72885523264771	T1_C2
-1.85503124807145	5.77808525139923	T1_C1
1.05747519817088	2.01927902276153	T1_C1
1.37323366489146	-0.409083644799046	T1_C1
1.23214565601085	-0.0502478880203293	T1_C1
5.20652877177928	-6.16676900809174	T1_C3
1.10525165881847	0.773699064799495	T1_C1
3.97627602901195	-5.44901130621796	T1_C3
-2.44574869785573	4.61019279534454	T1_C1
-2.64482260856892	-2.49733994429474	T1_C2
-4.33602656040456	-1.03859386866456	T1_C2
-1.75812022004392	4.97891332680816	T1_C1
-2.24751008663442	2.77851464326019	T1_C1
-3.00776578102376	3.55010463769073	T1_C1
-2.54518253717687	4.09039737755889	T1_C1
-1.29551307473447	5.58810522133941	T1_C1
-3.88275231037404	4.79645635659332	T1_C1
-1.87320766959454	5.87302162224884	T1_C1
1.71368156757091	-0.840447033695035	T1_C1
0.273104656598312	2.73712112481231	T1_C1
5.1815692075703	-5.12757442419892	T1_C3
-2.9076094738033	-2.45479653303986	T1_C2
4.83627234782909	-5.82944868033295	T1_C3
0.4417215475056	-3.22830293600922	T1_C4
-2.43161226425435	2.55099536950225	T1_C1
1.83306800212596	0.820809979983516	T1_C1
-4.14082659397389	-2.04083619540101	T1_C2
-2.61611742887761	3.06088926369781	T1_C1
1.30843626346324	-1.33113835280304	T1_C1
-0.128468762972611	2.26798655564422	T1_C1
1.50263296451305	0.914436121531673	T1_C1
-4.32970799122121	-3.38186357443696	T1_C2
-0.797944974043625	2.75017287308807	T1_C1
-1.97108645353581	3.23202135140533	T1_C1
-3.4287231079128	3.74892570550079	T1_C1
-0.327081572153824	2.67105557496185	T1_C1
1.59955750789378	1.40406229073638	T1_C1
0.364488709828598	0.460132737704463	T1_C1
2.57628260936473	-6.09358594839936	T1_C3
-1.68699230615165	5.1181221204483	T1_C1
-4.01607359562184	3.93987752968902	T1_C1
-1.85971214983727	5.47624017769928	T1_C1
5.51145659770702	-5.13279817526703	T1_C3
-2.38744265947606	5.48844768578643	T1_C1
-3.84726513538625	-3.31349966948395	T1_C2
0.372164476773483	0.0527892308914139	T1_C1
-2.45463986311223	3.79594852501983	T1_C1
-1.04935843858983	2.73610689217681	T1_C1
-3.11140264187123	2.67724897439117	T1_C1
-2.44891608867909	6.32905723626251	T1_C1
-1.96194441232945	3.87468435341949	T1_C1
0.787406552693588	-1.02898260479336	T1_C1
1.36149894084666	-0.230191926411443	T1_C1
-2.58918614301946	2.99265267426605	T1_C1
-4.25398505840566	-1.66985980694657	T1_C2
-2.34824473772313	4.86211492592926	T1_C1
-2.44531954441335	5.08092596108551	T1_C1
-1.38484356913831	5.28430034691925	T1_C1
-4.52638829860951	-2.17876360838776	T1_C2
1.76752435054515	-0.433425913504414	T1_C1
-1.82223443303372	5.11556722695465	T1_C1
-0.763593029120224	3.12995316559906	T1_C1
-2.78227103863026	3.60777046258087	T1_C1
-0.243926774599808	1.62843634659881	T1_C1
3.52663766231273	-1.96087263052826	T1_C1
1.70907460536693	0.187829990931697	T1_C1
-2.26352811966206	5.17452909524078	T1_C1
-0.239317309000748	2.90167047555084	T1_C1
-4.68397058162953	-1.738616446904	T1_C2
1.21731578197215	1.6080599027359	T1_C1
1.1165000089619	2.10288741166229	T1_C1
-2.85867656383778	5.80119373376007	T1_C1
-1.19282193098332	3.66208412224884	T1_C1
-1.04046023998525	1.8352463441574	T1_C1
-3.63484085712697	-3.04207537596589	T1_C2
4.91693126048778	-5.5063051981247	T1_C3
-2.90335942421224	3.90203573281402	T1_C1
-3.04521454487111	-2.55732558195954	T1_C2
-3.03109921131398	-2.49526927893525	T1_C2
-0.904336344340104	3.50496198708648	T1_C1
-2.807733189204	-2.28136048739319	T1_C2
-3.43903554592397	6.00913812691803	T1_C1
4.99041472758983	-5.35566137259369	T1_C3
-1.1886589935806	4.60786726052398	T1_C1
0.679799188039047	0.421846647807307	T1_C1
-3.54956484947469	4.05448104912872	T1_C1
0.866301406285507	0.0373084741317703	T1_C1
0.825923312566024	0.888357778140254	T1_C1
-4.22852839145924	-1.0477227819479	T1_C2
-1.40257465455796	4.78622152382965	T1_C1
-0.275982033350724	1.81664754922027	T1_C1
1.54661022510265	0.345298667498775	T1_C1
-3.59386886272694	-1.10151893918877	T1_C4
-4.81749023113515	-1.48080704634552	T1_C2
-1.92479846987988	3.69078447396392	T1_C1
-4.40959967289235	-1.24180925910836	T1_C2
-4.04986537609364	-2.07501397555237	T1_C2
0.83524953212474	0.575437088557429	T1_C1
-4.58669198665883	-1.50407550757294	T1_C2
-4.45453132305409	-3.31570909445649	T1_C2
-1.35130174074437	5.47889329964752	T1_C1
-0.521977554896134	0.235423107691951	T1_C1
-3.88490165386464	-2.67895839636689	T1_C2
-3.15995229397084	4.30949403817291	T1_C1
-0.483459841349381	1.62250473076934	T1_C1
0.568686116597396	0.268930454798885	T1_C1
-2.63447953377034	1.8607704835617	T1_C1
-2.91965736065175	-2.20123873179322	T1_C2
-2.1077494135883	6.30477859551544	T1_C1
0.123415578267318	0.488501926013179	T1_C1
-1.43915703509118	3.39641143853302	T1_C1
-2.57575828943517	0.772334833689876	T1_C1
4.9358826765034	-6.2352657121933	T1_C3
0.350202549359542	-1.02664999192124	T1_C1
-0.414814960100907	3.70373632485504	T1_C1
0.245278585812789	3.81217672402496	T1_C1
2.00908337917064	-0.535759816817098	T1_C1
-2.97341145191457	4.52225544030304	T1_C1
0.931895125767929	-0.537261615446858	T1_C1
-3.61518932495381	5.97975065285797	T1_C1
3.15588294353221	-1.62339482729798	T1_C1
-1.02714873466756	3.80171348626251	T1_C1
-0.606519352534073	3.63155128533477	T1_C1
0.522530187031967	-3.27823374693757	T1_C4
-2.52431882534291	3.73381044442291	T1_C1
5.64608537044261	-6.23224542563324	T1_C3
-1.35179499898221	4.4344587522232	T1_C1
1.17727457370494	2.11718728119964	T1_C1
-3.62657750759389	-3.22552154486542	T1_C2
-2.89113248501088	6.24846984917755	T1_C1
-0.840893756487626	5.30375864083404	T1_C1
-4.25241221103932	-2.92449353163605	T1_C2
0.0936170705768886	1.42794086510772	T1_C1
-0.723589312174576	1.30902626092071	T1_C1
-3.00503648433949	4.46082975442047	T1_C1
-1.9527255705383	1.11724032933349	T1_C1
-3.22563828144338	3.66779710824127	T1_C1
1.11166297282909	0.595681567736812	T1_C1
0.968277562520248	0.75787355477447	T1_C1
-0.552672039606827	-1.30179355566864	T1_C1
-4.09021891269948	5.13661243493194	T1_C1
-4.40579713497426	-3.07242105429535	T1_C2
0.394308913609726	3.41530992562408	T1_C1
-4.86410416279103	-3.11153600638276	T1_C2
-3.16608608875539	4.27836944634552	T1_C1
-0.175305258372086	1.20888402039642	T1_C1
-4.05268968258168	-2.98498485510712	T1_C2
-0.998197447397965	2.75191952759857	T1_C1
-2.04374821100499	5.11909582192535	T1_C1
-1.73906109843518	3.06158401543731	T1_C1
-1.75225603196885	5.72107269341583	T1_C1
-2.03317699942853	5.22308017785186	T1_C1
-2.72638429317738	0.73308541352386	T1_C1
1.06924473132823	1.2273111539566	T1_C1
0.651915658375961	1.71193077141876	T1_C1
-0.872562538721817	2.8885066705429	T1_C1
-2.82153547916676	3.50891115243072	T1_C1
4.38902722682689	-5.87546871130829	T1_C3
-0.936879586317795	3.86031486565704	T1_C1
-0.682054351904648	1.80120255524749	T1_C1
-3.80043805752065	-3.02100489561921	T1_C2
-1.78053825710084	5.05702831322784	T1_C1
-1.24519244942929	0.739575763293452	T1_C1
-4.30194700870778	-1.00661658769017	T1_C2
0.621180404088241	-0.169643263272099	T1_C1
-4.67184008274342	-2.81359885161286	T1_C2
0.72800551738475	-3.54158280318146	T1_C4
-0.444892298319596	2.59357525879974	T1_C1
-4.33164943371083	-2.48902497713929	T1_C2
-0.235874067881363	3.56375648553009	T1_C1
-0.536923777201432	-0.308115969351582	T1_C1
-0.996605705359238	3.08698823029632	T1_C1
-0.128571640589493	1.91639878327484	T1_C1
-2.27258355531957	1.76926638657684	T1_C1
-1.74365970108773	4.31320955330963	T1_C1
-1.34725387010838	5.30095531518096	T1_C1
-3.92153705272939	4.31302406365509	T1_C1
-2.23723347101476	6.5257992940628	T1_C1
1.23746262874339	0.602826138087459	T1_C1
0.148551810643417	-0.0203258199012802	T1_C1
0.254374135396225	0.712038178988643	T1_C1
-2.66346992168691	4.88809969002838	T1_C1
0.945037473103744	-0.0380856198585556	T1_C1
-1.40505632374551	2.69038464600677	T1_C1
-2.29843927536275	4.6287512975418	T1_C1
-2.97637618694569	4.50535585457916	T1_C1
-3.21109474811818	2.6916940408432	T1_C1
0.824585307500106	1.34166338021392	T1_C1
1.03756128635142	1.70355703408355	T1_C1
-1.56263305235769	1.74917127663726	T1_C1
-0.810636054613846	4.71938659722442	T1_C1
-3.50841654453542	5.57970096642608	T1_C1
-0.992168556788224	3.37039424950714	T1_C1
-2.13761950645711	5.5559621053421	T1_C1
-4.09968603763844	-1.05499173229104	T1_C2
-3.51724208507802	2.46497847611541	T1_C1
-1.53623371932771	4.81320240075225	T1_C1
-1.37683637056615	3.61298706109161	T1_C1
0.630054343602401	1.76165010506744	T1_C1
-1.66014821443822	5.07622243935699	T1_C1
-2.00638915214803	5.85479690606231	T1_C1
-3.10516704235341	-2.24604092066651	T1_C2
-3.12058032665517	1.87374617631073	T1_C1
4.76211034145091	-5.97688434546357	T1_C3
-4.2240237108257	-1.46089474385148	T1_C2
-1.1716323903587	2.42417194420928	T1_C1
-3.87669266376759	4.6806802945816	T1_C1
-2.49597765121724	4.62661935860748	T1_C1
-2.86987234268453	5.87338068062896	T1_C1
0.307405937573654	-3.20787117903595	T1_C4
-2.25691099081303	3.94725181634063	T1_C1
-0.661837529280442	3.30811454827423	T1_C1
-2.24542881164815	2.30960752541656	T1_C1
-2.20612991962697	2.59784175927276	T1_C1
-3.24593652401235	5.10049583489532	T1_C1
-0.175866376498002	0.422224660464473	T1_C1
0.558599341771347	-0.269914488247685	T1_C1
1.00619207706187	1.52865697915191	T1_C1
-0.823384296038407	3.23807193810577	T1_C1
1.61085115756725	0.582687159129329	T1_C1
-4.71530903492238	-2.202488164357	T1_C1
-1.97017402563359	6.30750085885162	T1_C1
-3.25441754970815	2.64903952653045	T1_C1
-4.70641602192189	-1.91965363448029	T1_C1
0.828683007619125	-1.10801980917817	T1_C1
1.12943517055247	2.14040329033966	T1_C1
1.22951566066478	-2.52132389967804	T1_C4
1.82210599269603	0.903437872477718	T1_C1
-3.26989914093282	4.85612680489654	T1_C1
-0.367073666193741	4.46452238137359	T1_C1
-0.588903199770707	4.77595951134796	T1_C1
1.0653525480244	-0.936667869738393	T1_C1
1.34758268680308	-0.257484833649449	T1_C1
1.85897098865245	-0.820924363038592	T1_C1
-2.30655534181859	3.46296646172637	T1_C1
-4.33707369480397	-1.83405898039704	T1_C2
1.07646523799632	1.22060849244232	T1_C1
-1.79164731118943	4.42865564400787	T1_C1
-1.02437699947621	4.51842500741119	T1_C1
0.377864349744064	1.7165038781845	T1_C1
-0.295926939585465	2.52350809151763	T1_C1
5.01901065196727	-5.74905345862275	T1_C3
-0.556010853388565	3.77770187432403	T1_C1
-4.42978323612477	-2.69001243536835	T1_C2
2.59801923122142	-1.60432187741166	T1_C2
-1.32117358956601	0.549863834925838	T1_C1
-3.04519857082631	-2.93415043776398	T1_C2
-1.0813520065334	4.03023483330841	T1_C1
-1.43337495241429	5.43564559990997	T1_C1
-2.55002392444875	3.11497070366973	T1_C1
4.64698945369456	-5.34398649161225	T1_C3
-1.79025114689137	0.788365979739375	T1_C1
1.9599567541096	-0.192795972279363	T1_C1
-3.02247275028493	-2.45556996291047	T1_C2
-2.22723884496953	5.63678886468048	T1_C1
-3.23516167316701	2.68557431275482	T1_C1
-2.28255320701863	5.05514385277862	T1_C1
-1.56932581577565	6.22364236886138	T1_C1
-3.27162445698048	-2.38008950178986	T1_C2
-1.55043115828301	-1.52522579853898	T1_C2
-2.74724007759358	4.09573127801055	T1_C1
1.52325855579112	0.998838921137996	T1_C1
-3.50290740642812	3.29729272896881	T1_C1
4.30348836269115	-5.79128168051606	T1_C3
-2.09338368091847	1.4866306977951	T1_C1
-1.96494690690305	-2.47045431559449	T1_C2
4.9747124799702	-5.49109981482392	T1_C3
1.43780528392528	1.48409893090362	T1_C1
-1.50710998091962	4.54405309731597	T1_C1
0.0686598905536953	2.22804762894744	T1_C1
4.97892962779735	-6.16343448584443	T1_C3
-2.81814802799489	1.68608309800262	T1_C1
-2.23621548328664	4.96411993081207	T1_C1
4.21080743159984	-5.12052581732636	T1_C3
-3.28640485916402	4.67808534676666	T1_C1
0.304336059949142	-0.0837993425643967	T1_C1
1.1002281793568	-2.90902040427094	T1_C4
-3.68785942707326	-2.98819373076325	T1_C2
-4.27738011989858	-3.09862182562714	T1_C2
-2.66567243252065	3.12834264809722	T1_C1
-3.197843562701	-3.04513667052155	T1_C2
5.655800927541	-5.7900810045517	T1_C3
5.64233838405345	-5.09563110297089	T1_C3
1.29054724063609	-0.638056780151181	T1_C1
-3.79544032726552	3.49030115182037	T1_C1
-2.00173805270459	3.11002399499053	T1_C1
-1.75878724072244	1.36150385911102	T1_C1
-2.09944913897778	-2.47266040270691	T1_C2
-2.2648339382198	3.12247588212127	T1_C1
0.661574233433944	-0.870203289142899	T1_C1
0.345187533757431	-2.94295857375031	T1_C4
-1.61815934337791	5.87830211693878	T1_C1
0.219494093320114	-1.12749288504487	T1_C1
-0.22381390247609	4.68089391762847	T1_C1
-1.15469915781285	3.65894271905059	T1_C1
-1.92096207652356	5.82750131661529	T1_C1
-3.69564999256398	2.7043926912033	T1_C1
-2.18946040783193	5.88147737557525	T1_C1
2.06482969608043	-0.735067668310456	T1_C1
-3.55929328117635	5.54708196694488	T1_C1
-2.46224243555333	4.02275039727325	T1_C1
-4.3103286138561	-2.84713814680939	T1_C2
4.39778910960887	-5.35445640509491	T1_C3
-4.6842082849529	-1.98045764391785	T1_C2
2.91519938792918	-5.56244132941132	T1_C3
-2.15961069975163	4.35030414635772	T1_C1
-4.1066674104717	-2.25116954272156	T1_C2
0.816186774632675	0.243069668360896	T1_C1
-1.26036364946629	1.5152545171463	T1_C1
-3.88281525287892	3.81693079049224	T1_C1
-0.78220994386937	3.8052387433731	T1_C1
0.152996290585739	-2.65849588339692	T1_C4
-3.44983996067311	5.51512147957916	T1_C1
-3.22291995201375	5.63743354851837	T1_C1
-1.88388226542737	2.94164874131317	T1_C1
-1.53415403131511	3.15829827363128	T1_C1
-3.6655029169109	4.28771020943756	T1_C1
-2.00721548114087	3.29064991051788	T1_C1
-0.678570102789658	4.06114341790313	T1_C1
-0.842030357458847	0.793522496768184	T1_C1
1.70153414096568	0.439405222483821	T1_C1
3.5607286581013	-1.91647444193726	T1_C1
-2.75456894550588	4.7143135266983	T1_C1
-4.33679069195058	-2.73406718199616	T1_C2
-2.08872742567326	-2.45453236525422	T1_C2
-4.76804937038686	-3.27460954611664	T1_C2
-1.56773075450327	5.67095853860015	T1_C1
-2.91925336036946	6.1175174909317	T1_C1
0.518808234593612	0.630912442752071	T1_C1
-3.19953681144978	-1.86749921267395	T1_C2
-2.54490519676473	5.36445571953888	T1_C1
-4.6874779573467	-2.87427804892426	T1_C2
3.52713214244578	-1.90114472334748	T1_C1
4.15594111766551	-5.0655879778183	T1_C3
-4.37933171901967	-3.28102372115021	T1_C2
4.94993554439281	-5.91520450537568	T1_C3
0.913369525334579	-0.530617694310002	T1_C1
-2.35241902981068	1.90029694611663	T1_C1
-1.40300334606435	0.984052439280696	T1_C1
0.721202481648666	0.473345180102534	T1_C1
-0.975979875662583	4.67887403542633	T1_C1
-0.332037579157608	4.14502241189117	T1_C1
-0.556815754511612	2.85107781464691	T1_C1
-3.1880631557491	2.43158223206634	T1_C1
-2.60666496668126	2.59706594521636	T1_C1
-3.47697247181203	5.62510397011871	T1_C1
5.5687214025471	-5.47441480582123	T1_C3
-2.64561093960072	5.55818273598785	T1_C1
-4.49863709125783	-3.31503317778473	T1_C2
-4.26324165973927	-0.937677646926694	T1_C2
-0.0978925338771519	3.36984636361236	T1_C1
-1.53309085581567	4.99425365502471	T1_C1
-1.26315827284123	-1.29839626973038	T1_C1
-4.70121968899037	-2.81216857855683	T1_C2
1.29163514461253	0.997202773638911	T1_C1
-1.59001760732498	2.36057283455963	T1_C1
-2.73171425972249	1.90703107888336	T1_C1
-3.43380070839192	4.26228668267364	T1_C1
0.0909016021702114	3.74925329262847	T1_C1
1.82858001079295	-0.192217509201817	T1_C1
-1.82975528750684	5.28141977364654	T1_C1
1.78996907558177	-0.163323859623723	T1_C1
0.927148211858017	-2.94598839705353	T1_C4
0.289933789632064	-3.10681412642365	T1_C4
6.09266148891185	-5.61092040961152	T1_C3
0.0551094898197475	2.73809887940521	T1_C1
-0.653048168757218	2.5053873258316	T1_C1
-2.01295621309544	3.67786171013946	T1_C1
-2.27000917110707	6.18185331399078	T1_C1
-0.0964282861735997	3.71589185769195	T1_C1
5.20825158443187	-6.14759252493744	T1_C3
-3.54276240978505	2.73779680306549	T1_C1
-4.63296307239797	-2.09727249567872	T1_C2
1.49600039806102	0.552046199389644	T1_C1
-0.912482153513688	2.92828633362884	T1_C1
-2.95807374630238	4.1031770902359	T1_C1
-2.97721458587911	5.79089071328277	T1_C1
0.317056048772079	1.51888849312896	T1_C1
0.857197631261093	-1.23310108011132	T1_C1
-2.69789506111409	4.41491128975982	T1_C1
1.11255894984935	-0.16014162724381	T1_C1
-4.19706023845937	-3.45370099966889	T1_C2
-0.532975207903641	2.44329168374176	T1_C1
0.089812625310165	2.55446054513092	T1_C1
-0.519143592455643	3.76541854912872	T1_C1
-0.169173490145462	2.06579567963714	T1_C1
-2.259850751498	5.14769317681427	T1_C1
1.19945489253734	0.65229072148437	T1_C1
0.935667384526474	1.90327932412261	T1_C1
0.972761023900253	-0.503008197001271	T1_C1
0.879968036076767	1.26732089097137	T1_C1
1.68630992259715	-0.480110983303838	T1_C1
-0.954202841856736	4.6729693608963	T1_C1
1.82257543887828	0.33087970788116	T1_C1
-0.89066530380513	2.9665255742752	T1_C1
-1.12438352022435	3.25712348992462	T1_C1
-2.30881018553044	6.5521927076065	T1_C1
-3.10355390224721	6.0398283200943	T1_C1
-2.00816030416753	-2.4086911482132	T1_C2
-0.732355248072403	2.71252061898345	T1_C1
-0.402938019373673	2.50483705575103	T1_C1
2.81420527782176	-5.09874008124237	T1_C3
5.76099788036082	-5.94818208639985	T1_C3
1.21475111331676	1.3415518003189	T1_C1
1.78890477504466	0.754910011836238	T1_C1
-3.89406574878957	3.31189491326446	T1_C1
-0.328213702776688	3.49782516533966	T1_C1
-4.72851360950734	-1.71465484326249	T1_C2
0.0771546253177944	-3.13647530501252	T1_C4
1.52239643420909	-0.825227913386278	T1_C1
-3.15356494102742	3.46870662743682	T1_C1
4.88681327190135	-4.8265013498581	T1_C3
-3.82670224819447	3.58040906960601	T1_C1
-2.63924623642232	4.18632127816314	T1_C1
-1.6020561651152	-2.08171806757813	T1_C2
0.560563434025985	2.72061445290679	T1_C1
-2.79424966488149	6.18285276467437	T1_C1
-2.44375897560384	-2.54631517355805	T1_C2
-1.89572582755353	4.4516501622879	T1_C1
-2.01478515181805	2.49379279191131	T1_C1
-3.51742614422109	3.18484832818145	T1_C1
-4.41370309505727	-2.82208226149445	T1_C1
-0.614976774790543	0.639741082736201	T1_C1
-2.67897082481648	4.54919530923004	T1_C1
-3.63699186954762	-2.41581581061249	T1_C2
-3.90026224766042	3.71826221520538	T1_C1
-3.84390963230397	5.54147817666168	T1_C1
2.58973370876048	-6.09178159659272	T1_C3
-3.93482102070119	-2.52027402346497	T1_C2
0.271889913937789	1.57275225693817	T1_C1
0.0282100328419033	-0.286695460728459	T1_C1
1.23851929988597	0.829742689677425	T1_C1
1.18940364207957	-0.852194718024783	T1_C1
-4.03179706249501	4.94906141335601	T1_C1
-1.59369979415204	2.53090145165557	T1_C1
1.20965205516551	-0.916966560236268	T1_C1
-3.81145728740956	5.55957605416412	T1_C1
-2.6289389244106	4.44885637337799	T1_C1
-2.79448355350758	-2.47662995283967	T1_C2
-2.59666181717183	6.41064979607696	T1_C1
3.27311669673656	-4.15014956419831	T1_C3
0.69253622379039	-2.66142962401276	T1_C4
-2.03230066213872	3.71764471108551	T1_C1
-3.65230549488332	4.65722133690948	T1_C1
-2.21421886596944	6.21394445473785	T1_C1
-3.5411771646526	5.29600812966461	T1_C1
1.73355566348766	0.706357141085811	T1_C1
-0.0399201026942906	-0.536241690567784	T1_C1
-1.21814913664128	2.8745873170578	T1_C1
-2.26988656435277	4.21511032158966	T1_C1
-0.697422634699601	4.48016407067413	T1_C1
-2.60486889992024	5.93126585061187	T1_C1
-1.15582356963422	1.58820368821258	T1_C1
-4.00006736431386	5.06201984459991	T1_C1
-0.404533874132889	2.70868255669708	T1_C1
-0.594811331370133	3.61011745507354	T1_C1
-2.98370779667165	5.41853763634796	T1_C1
-2.89922453079488	3.50663139397735	T1_C1
3.47746812190745	-4.97838972037201	T1_C3
-2.8404640069988	3.41735841805572	T1_C1
-2.32682759676244	4.91666080529327	T1_C1
-4.01017416630055	-3.12604639952546	T1_C2
-3.48233653221394	2.00677825982208	T1_C1
-3.89680708561208	3.60388853127594	T1_C1
-1.80065039906766	3.40284969384307	T1_C1
-2.3108990303066	5.35824873025055	T1_C1
0.988300670048935	-0.675901080421262	T1_C1
-1.74617763970162	3.61890556389923	T1_C1
-2.99322117481496	2.2778310971939	T1_C1
4.79134904231761	-5.68478248541718	T1_C3
0.623527158162338	0.758861561366267	T1_C1
-2.01670805726315	4.47447588021392	T1_C1
-3.11024142418172	5.10393144662017	T1_C1
-3.28220094356801	4.33913948113555	T1_C1
-3.84892572078969	3.77038909966583	T1_C1
-4.4995375982311	-3.33092687552338	T1_C2
-0.155938874819535	4.3390522199356	T1_C1
-1.97705186519887	5.80410387093658	T1_C1
-0.568074118235367	4.69081832940216	T1_C1
-3.27406657848622	5.89064743096466	T1_C1
0.243071783444625	-2.96590707724457	T1_C4
1.71284829463695	0.05908217007751	T1_C1
0.794359553715927	0.804019709178157	T1_C1
-3.42263544712331	4.20704462105865	T1_C1
-3.68348802242543	5.09439470345611	T1_C2
0.857433427235824	-1.36871622031098	T1_C1
-2.18811286602284	-2.33697150175934	T1_C2
-1.04692007217671	2.67841579491729	T1_C1
-1.55856528494622	1.24943067605133	T1_C1
-0.331304561236161	5.10878850991363	T1_C1
-1.24671120558049	3.25497533852691	T1_C1
-1.89311445865895	-2.11391256277924	T1_C2
-4.43017471943166	-1.5730901760376	T1_C2
-4.97576678905751	-2.04549227183228	T1_C2
4.30409203853343	-4.67081163351899	T1_C3
-3.95507563267018	3.77513792092437	T1_C1
-3.1336529365566	5.24830581719513	T1_C1
0.107082117459518	3.73704149300689	T1_C1
-1.01462567959096	5.17203714425201	T1_C1
2.06547676410411	0.0733704167091324	T1_C1
-3.70300997410085	-2.57311449473267	T1_C2
-2.11231971893575	4.06838943535919	T1_C1
-0.613440763094681	5.22789384896392	T1_C1
-1.59095162887241	3.44771005684967	T1_C1
-0.608524571993607	2.72687222535247	T1_C1
-1.54307266686227	5.95356609398956	T1_C1
-1.81152200315263	5.03491928155059	T1_C1
-1.26816366229321	4.88071062142486	T1_C1
-4.1892804018047	-2.16313121741181	T1_C2
1.48748670901988	1.03727747971649	T1_C1
-0.999029468634385	2.10004903847808	T1_C1
-1.65916045371558	5.89773561532135	T1_C1
1.11207019176219	0.51398505742187	T1_C1
4.09184562053416	-5.03597257559662	T1_C3
-2.11764461908604	6.16767026955719	T1_C1
-4.73082722339894	-2.53984902327424	T1_C2
4.34969722118114	-5.34124277060395	T1_C3
-0.250050794222611	3.04967953736419	T1_C1
-4.63571966800954	-1.741526166848	T1_C2
-0.608239304163712	1.39043047005767	T1_C1
-1.2829203120258	5.37248518044586	T1_C1
-2.53345019731786	4.39587642724151	T1_C1
-0.323474656679886	3.78419353539581	T1_C1
-2.99932409439351	1.99655510956878	T1_C1
-1.18306429300572	2.05355312401886	T1_C1
-2.74570799980428	-2.8065559667862	T1_C2
5.73401891078685	-5.83618066733246	T1_C3
1.43230854358409	-0.436875919750981	T1_C1
-2.20069034014012	5.31183101708526	T1_C1
-1.61998011696267	3.16244771058197	T1_C1
-2.96202553425099	-2.49921856348877	T1_C2
1.45513950671886	0.848378677912898	T1_C1
-1.64382325660552	2.6216929155075	T1_C1
-1.84472591791417	4.63829757744903	T1_C1
1.03887735690807	2.43726326996917	T1_C1
1.67866360034679	0.347683687754817	T1_C1
-1.974715392926	3.80636884743804	T1_C1
-2.42138267669942	5.54091503197784	T1_C1
-0.538415919878739	3.65098335320587	T1_C1
-4.59130180988576	-3.29300258582001	T1_C2
-2.75118197117116	3.87441207940216	T1_C1
1.03228031482433	0.950940151759334	T1_C1
1.17631994571422	0.0934791165077163	T1_C1
-3.25497521076466	5.77374555642242	T1_C1
-3.0847836843517	4.6852174001419	T1_C1
1.01342831935619	0.312564631053157	T1_C1
-4.29413474712636	-1.6996069354332	T1_C2
-0.91760314617421	2.78023507172699	T1_C1
-1.6325698158529	4.4382748800003	T1_C1
-2.31228817615773	3.06859757477874	T1_C1
0.817065108678085	1.79244949395294	T1_C1
0.0530651697132412	3.07569267327423	T1_C1
-0.838645350077408	2.02323295647735	T1_C1
1.61326562251781	0.914350410052486	T1_C1
1.12821828212474	1.33457758004303	T1_C1
-2.04110036406781	4.10566761071319	T1_C1
-1.82525233540799	5.57174303109283	T1_C1
0.75866376247142	1.84711672837371	T1_C1
-3.8859585634258	3.22443201119537	T1_C1
-1.30155650887753	1.99232294137115	T1_C1
-2.6526650301006	5.68555547768707	T1_C1
0.0905547031376186	3.56094028527374	T1_C1
-2.86600304756429	5.99821998650665	T1_C1
-2.62485171470906	5.0400119024002	T1_C1
-1.29910419497754	3.65355112130279	T1_C1
1.94652139034007	0.283036370822139	T1_C1
0.668056596181137	-3.04873941367035	T1_C4
-3.31199051056172	5.56101753289337	T1_C1
-1.7662975153711	6.12618400628204	T1_C1
1.16460000362132	-2.19789550726777	T1_C1
-3.08948780212666	4.43645765359039	T1_C1
-2.23021502409245	3.60529567772979	T1_C1
0.0193537363025966	3.24211504037017	T1_C1
-2.6429724803951	2.50271036202545	T1_C1
-0.652716826536911	2.85971762711639	T1_C1
-3.60005081806447	5.37148525292511	T1_C1
-1.72578387323882	5.20393373543853	T1_C1
-0.7378598562267	-0.0451218885696457	T1_C1
3.3279634603474	-5.43040464346772	T1_C3
-0.613912355044144	4.76222135598297	T1_C1
0.732264150044662	0.146415134020991	T1_C1
-1.60251629434641	1.22827221924896	T1_C1
-4.74372328434255	-2.94426916067963	T1_C2
-3.85174859676625	-3.12436769431	T1_C2
-0.674766909220475	-1.37303779547577	T1_C1
-3.32430626068379	4.90518190438385	T1_C1
-4.41446674976613	-3.16144845908051	T1_C2
1.22636591281627	-1.12525580351716	T1_C1
