UMAP_1	UMAP_2	cnv_cat_simple
1.70907460536693	0.187829990931697	neutral
-2.26352811966206	5.17452909524078	neutral
-0.239317309000748	2.90167047555084	neutral
-4.68397058162953	-1.738616446904	gain
1.21731578197215	1.6080599027359	neutral
1.1165000089619	2.10288741166229	neutral
-2.85867656383778	5.80119373376007	neutral
-1.19282193098332	3.66208412224884	neutral
-1.04046023998525	1.8352463441574	neutral
-3.63484085712697	-3.04207537596589	gain
4.91693126048778	-5.5063051981247	neutral
-2.90335942421224	3.90203573281402	neutral
-3.04521454487111	-2.55732558195954	gain
-3.03109921131398	-2.49526927893525	gain
-0.904336344340104	3.50496198708648	neutral
-2.807733189204	-2.28136048739319	gain
-3.43903554592397	6.00913812691803	neutral
4.99041472758983	-5.35566137259369	neutral
-1.1886589935806	4.60786726052398	neutral
0.679799188039047	0.421846647807307	neutral
-3.54956484947469	4.05448104912872	neutral
0.866301406285507	0.0373084741317703	neutral
0.825923312566024	0.888357778140254	neutral
-4.22852839145924	-1.0477227819479	gain
-1.40257465455796	4.78622152382965	neutral
-0.275982033350724	1.81664754922027	neutral
1.54661022510265	0.345298667498775	neutral
-3.59386886272694	-1.10151893918877	gain
-4.81749023113515	-1.48080704634552	gain
-1.92479846987988	3.69078447396392	neutral
-4.40959967289235	-1.24180925910836	gain
-4.04986537609364	-2.07501397555237	gain
0.83524953212474	0.575437088557429	neutral
-4.58669198665883	-1.50407550757294	gain
-4.45453132305409	-3.31570909445649	gain
-1.35130174074437	5.47889329964752	neutral
-0.521977554896134	0.235423107691951	neutral
-3.88490165386464	-2.67895839636689	neutral
-3.15995229397084	4.30949403817291	neutral
-0.483459841349381	1.62250473076934	neutral
0.568686116597396	0.268930454798885	neutral
-2.63447953377034	1.8607704835617	neutral
-2.91965736065175	-2.20123873179322	neutral
-2.1077494135883	6.30477859551544	neutral
0.123415578267318	0.488501926013179	neutral
-1.43915703509118	3.39641143853302	neutral
-2.57575828943517	0.772334833689876	neutral
4.9358826765034	-6.2352657121933	gain
0.350202549359542	-1.02664999192124	neutral
-0.414814960100907	3.70373632485504	neutral
0.245278585812789	3.81217672402496	neutral
2.00908337917064	-0.535759816817098	neutral
-2.97341145191457	4.52225544030304	neutral
0.931895125767929	-0.537261615446858	gain
-3.61518932495381	5.97975065285797	neutral
3.15588294353221	-1.62339482729798	neutral
-1.02714873466756	3.80171348626251	neutral
-0.606519352534073	3.63155128533477	neutral
0.522530187031967	-3.27823374693757	neutral
-2.52431882534291	3.73381044442291	neutral
5.64608537044261	-6.23224542563324	gain
-1.35179499898221	4.4344587522232	neutral
1.17727457370494	2.11718728119964	neutral
-3.62657750759389	-3.22552154486542	gain
-2.89113248501088	6.24846984917755	neutral
-0.840893756487626	5.30375864083404	neutral
-4.25241221103932	-2.92449353163605	neutral
0.0936170705768886	1.42794086510772	neutral
-0.723589312174576	1.30902626092071	neutral
-3.00503648433949	4.46082975442047	neutral
-1.9527255705383	1.11724032933349	neutral
-3.22563828144338	3.66779710824127	neutral
1.11166297282909	0.595681567736812	neutral
0.968277562520248	0.75787355477447	neutral
-0.552672039606827	-1.30179355566864	gain
-4.09021891269948	5.13661243493194	neutral
-4.40579713497426	-3.07242105429535	gain
0.394308913609726	3.41530992562408	neutral
-4.86410416279103	-3.11153600638276	neutral
-3.16608608875539	4.27836944634552	neutral
-0.175305258372086	1.20888402039642	neutral
-4.05268968258168	-2.98498485510712	gain
-0.998197447397965	2.75191952759857	neutral
-2.04374821100499	5.11909582192535	neutral
-1.73906109843518	3.06158401543731	neutral
-1.75225603196885	5.72107269341583	neutral
-2.03317699942853	5.22308017785186	neutral
-2.72638429317738	0.73308541352386	neutral
1.06924473132823	1.2273111539566	neutral
0.651915658375961	1.71193077141876	neutral
-0.872562538721817	2.8885066705429	neutral
-2.82153547916676	3.50891115243072	neutral
4.38902722682689	-5.87546871130829	gain
-0.936879586317795	3.86031486565704	neutral
-0.682054351904648	1.80120255524749	neutral
-3.80043805752065	-3.02100489561921	gain
-1.78053825710084	5.05702831322784	neutral
-1.24519244942929	0.739575763293452	neutral
-4.30194700870778	-1.00661658769017	gain
0.621180404088241	-0.169643263272099	neutral
-4.67184008274342	-2.81359885161286	gain
0.72800551738475	-3.54158280318146	gain
-0.444892298319596	2.59357525879974	neutral
-4.33164943371083	-2.48902497713929	gain
-0.235874067881363	3.56375648553009	neutral
-0.536923777201432	-0.308115969351582	neutral
-0.996605705359238	3.08698823029632	neutral
-0.128571640589493	1.91639878327484	neutral
-2.27258355531957	1.76926638657684	neutral
-1.74365970108773	4.31320955330963	neutral
-1.34725387010838	5.30095531518096	neutral
-3.92153705272939	4.31302406365509	neutral
-2.23723347101476	6.5257992940628	neutral
1.23746262874339	0.602826138087459	neutral
0.148551810643417	-0.0203258199012802	neutral
0.254374135396225	0.712038178988643	neutral
-2.66346992168691	4.88809969002838	neutral
0.945037473103744	-0.0380856198585556	neutral
-1.40505632374551	2.69038464600677	neutral
-2.29843927536275	4.6287512975418	neutral
-2.97637618694569	4.50535585457916	neutral
-3.21109474811818	2.6916940408432	neutral
0.824585307500106	1.34166338021392	neutral
1.03756128635142	1.70355703408355	neutral
-1.56263305235769	1.74917127663726	neutral
-0.810636054613846	4.71938659722442	neutral
-3.50841654453542	5.57970096642608	neutral
-0.992168556788224	3.37039424950714	neutral
-2.13761950645711	5.5559621053421	neutral
-4.09968603763844	-1.05499173229104	gain
-3.51724208507802	2.46497847611541	neutral
-1.53623371932771	4.81320240075225	neutral
-1.37683637056615	3.61298706109161	neutral
0.630054343602401	1.76165010506744	neutral
-1.66014821443822	5.07622243935699	neutral
-2.00638915214803	5.85479690606231	neutral
-3.10516704235341	-2.24604092066651	neutral
-3.12058032665517	1.87374617631073	neutral
4.76211034145091	-5.97688434546357	gain
-4.2240237108257	-1.46089474385148	gain
-1.1716323903587	2.42417194420928	neutral
-3.87669266376759	4.6806802945816	neutral
-2.49597765121724	4.62661935860748	neutral
-2.86987234268453	5.87338068062896	neutral
0.307405937573654	-3.20787117903595	neutral
-2.25691099081303	3.94725181634063	neutral
-0.661837529280442	3.30811454827423	neutral
-2.24542881164815	2.30960752541656	neutral
-2.20612991962697	2.59784175927276	neutral
-3.24593652401235	5.10049583489532	neutral
-0.175866376498002	0.422224660464473	neutral
0.558599341771347	-0.269914488247685	neutral
1.00619207706187	1.52865697915191	neutral
-0.823384296038407	3.23807193810577	neutral
1.61085115756725	0.582687159129329	neutral
-4.71530903492238	-2.202488164357	neutral
-1.97017402563359	6.30750085885162	neutral
-3.25441754970815	2.64903952653045	neutral
-4.70641602192189	-1.91965363448029	neutral
0.828683007619125	-1.10801980917817	neutral
1.12943517055247	2.14040329033966	neutral
1.22951566066478	-2.52132389967804	neutral
1.82210599269603	0.903437872477718	neutral
-3.26989914093282	4.85612680489654	neutral
-0.367073666193741	4.46452238137359	neutral
-0.588903199770707	4.77595951134796	neutral
1.0653525480244	-0.936667869738393	neutral
1.34758268680308	-0.257484833649449	neutral
1.85897098865245	-0.820924363038592	neutral
-2.30655534181859	3.46296646172637	neutral
-4.33707369480397	-1.83405898039704	gain
1.07646523799632	1.22060849244232	neutral
-1.79164731118943	4.42865564400787	neutral
-1.02437699947621	4.51842500741119	neutral
0.377864349744064	1.7165038781845	neutral
-0.295926939585465	2.52350809151763	neutral
5.01901065196727	-5.74905345862275	gain
-0.556010853388565	3.77770187432403	neutral
-4.42978323612477	-2.69001243536835	gain
2.59801923122142	-1.60432187741166	neutral
-1.32117358956601	0.549863834925838	neutral
-3.04519857082631	-2.93415043776398	gain
-1.0813520065334	4.03023483330841	neutral
-1.43337495241429	5.43564559990997	neutral
-2.55002392444875	3.11497070366973	neutral
4.64698945369456	-5.34398649161225	gain
-1.79025114689137	0.788365979739375	neutral
1.9599567541096	-0.192795972279363	gain
-3.02247275028493	-2.45556996291047	gain
-2.22723884496953	5.63678886468048	neutral
-3.23516167316701	2.68557431275482	neutral
-2.28255320701863	5.05514385277862	neutral
-1.56932581577565	6.22364236886138	neutral
-3.27162445698048	-2.38008950178986	gain
-1.55043115828301	-1.52522579853898	neutral
-2.74724007759358	4.09573127801055	neutral
1.52325855579112	0.998838921137996	neutral
-3.50290740642812	3.29729272896881	neutral
4.30348836269115	-5.79128168051606	gain
-2.09338368091847	1.4866306977951	neutral
-1.96494690690305	-2.47045431559449	gain
4.9747124799702	-5.49109981482392	gain
1.43780528392528	1.48409893090362	neutral
-1.50710998091962	4.54405309731597	neutral
0.0686598905536953	2.22804762894744	neutral
4.97892962779735	-6.16343448584443	neutral
-2.81814802799489	1.68608309800262	neutral
-2.23621548328664	4.96411993081207	neutral
4.21080743159984	-5.12052581732636	gain
-3.28640485916402	4.67808534676666	neutral
0.304336059949142	-0.0837993425643967	neutral
1.1002281793568	-2.90902040427094	neutral
-3.68785942707326	-2.98819373076325	gain
-4.27738011989858	-3.09862182562714	gain
-2.66567243252065	3.12834264809722	neutral
-3.197843562701	-3.04513667052155	gain
5.655800927541	-5.7900810045517	gain
5.64233838405345	-5.09563110297089	gain
1.29054724063609	-0.638056780151181	neutral
-3.79544032726552	3.49030115182037	neutral
-2.00173805270459	3.11002399499053	neutral
-1.75878724072244	1.36150385911102	neutral
-2.09944913897778	-2.47266040270691	gain
-2.2648339382198	3.12247588212127	neutral
0.661574233433944	-0.870203289142899	neutral
0.345187533757431	-2.94295857375031	neutral
-1.61815934337791	5.87830211693878	neutral
0.219494093320114	-1.12749288504487	neutral
-0.22381390247609	4.68089391762847	neutral
-1.15469915781285	3.65894271905059	neutral
-1.92096207652356	5.82750131661529	neutral
-3.69564999256398	2.7043926912033	neutral
-2.18946040783193	5.88147737557525	neutral
2.06482969608043	-0.735067668310456	neutral
-3.55929328117635	5.54708196694488	neutral
-2.46224243555333	4.02275039727325	neutral
-4.3103286138561	-2.84713814680939	neutral
4.39778910960887	-5.35445640509491	gain
-4.6842082849529	-1.98045764391785	gain
2.91519938792918	-5.56244132941132	neutral
-2.15961069975163	4.35030414635772	neutral
-4.1066674104717	-2.25116954272156	gain
0.816186774632675	0.243069668360896	neutral
-1.26036364946629	1.5152545171463	neutral
-3.88281525287892	3.81693079049224	neutral
-0.78220994386937	3.8052387433731	neutral
0.152996290585739	-2.65849588339692	neutral
-3.44983996067311	5.51512147957916	neutral
-3.22291995201375	5.63743354851837	neutral
-1.88388226542737	2.94164874131317	neutral
-1.53415403131511	3.15829827363128	neutral
-3.6655029169109	4.28771020943756	neutral
-2.00721548114087	3.29064991051788	neutral
-0.678570102789658	4.06114341790313	neutral
-0.842030357458847	0.793522496768184	neutral
1.70153414096568	0.439405222483821	neutral
3.5607286581013	-1.91647444193726	neutral
-2.75456894550588	4.7143135266983	neutral
-4.33679069195058	-2.73406718199616	gain
-2.08872742567326	-2.45453236525422	neutral
-4.76804937038686	-3.27460954611664	neutral
-1.56773075450327	5.67095853860015	neutral
-2.91925336036946	6.1175174909317	neutral
0.518808234593612	0.630912442752071	neutral
-3.19953681144978	-1.86749921267395	gain
-2.54490519676473	5.36445571953888	neutral
-4.6874779573467	-2.87427804892426	gain
3.52713214244578	-1.90114472334748	neutral
4.15594111766551	-5.0655879778183	neutral
-4.37933171901967	-3.28102372115021	gain
4.94993554439281	-5.91520450537568	gain
0.913369525334579	-0.530617694310002	neutral
-2.35241902981068	1.90029694611663	neutral
-1.40300334606435	0.984052439280696	neutral
0.721202481648666	0.473345180102534	neutral
-0.975979875662583	4.67887403542633	neutral
-0.332037579157608	4.14502241189117	neutral
-0.556815754511612	2.85107781464691	neutral
-3.1880631557491	2.43158223206634	neutral
-2.60666496668126	2.59706594521636	neutral
-3.47697247181203	5.62510397011871	neutral
5.5687214025471	-5.47441480582123	gain
-2.64561093960072	5.55818273598785	neutral
-4.49863709125783	-3.31503317778473	neutral
-4.26324165973927	-0.937677646926694	neutral
-0.0978925338771519	3.36984636361236	neutral
-1.53309085581567	4.99425365502471	neutral
-1.26315827284123	-1.29839626973038	gain
-4.70121968899037	-2.81216857855683	gain
1.29163514461253	0.997202773638911	neutral
-1.59001760732498	2.36057283455963	neutral
-2.73171425972249	1.90703107888336	neutral
-3.43380070839192	4.26228668267364	neutral
0.0909016021702114	3.74925329262847	neutral
1.82858001079295	-0.192217509201817	neutral
-1.82975528750684	5.28141977364654	neutral
1.78996907558177	-0.163323859623723	neutral
0.927148211858017	-2.94598839705353	neutral
0.289933789632064	-3.10681412642365	neutral
6.09266148891185	-5.61092040961152	gain
0.0551094898197475	2.73809887940521	neutral
-0.653048168757218	2.5053873258316	neutral
-2.01295621309544	3.67786171013946	neutral
-2.27000917110707	6.18185331399078	neutral
-0.0964282861735997	3.71589185769195	neutral
5.20825158443187	-6.14759252493744	gain
-3.54276240978505	2.73779680306549	neutral
-4.63296307239797	-2.09727249567872	neutral
1.49600039806102	0.552046199389644	neutral
-0.912482153513688	2.92828633362884	neutral
-2.95807374630238	4.1031770902359	neutral
-2.97721458587911	5.79089071328277	neutral
0.317056048772079	1.51888849312896	neutral
0.857197631261093	-1.23310108011132	neutral
-2.69789506111409	4.41491128975982	neutral
1.11255894984935	-0.16014162724381	neutral
-4.19706023845937	-3.45370099966889	gain
-0.532975207903641	2.44329168374176	neutral
0.089812625310165	2.55446054513092	neutral
-0.519143592455643	3.76541854912872	neutral
-0.169173490145462	2.06579567963714	neutral
-2.259850751498	5.14769317681427	neutral
1.19945489253734	0.65229072148437	neutral
0.935667384526474	1.90327932412261	neutral
0.972761023900253	-0.503008197001271	neutral
0.879968036076767	1.26732089097137	neutral
1.68630992259715	-0.480110983303838	neutral
-0.954202841856736	4.6729693608963	neutral
1.82257543887828	0.33087970788116	gain
-0.89066530380513	2.9665255742752	neutral
-1.12438352022435	3.25712348992462	neutral
-2.30881018553044	6.5521927076065	neutral
-3.10355390224721	6.0398283200943	neutral
-2.00816030416753	-2.4086911482132	gain
-0.732355248072403	2.71252061898345	neutral
-0.402938019373673	2.50483705575103	neutral
2.81420527782176	-5.09874008124237	neutral
5.76099788036082	-5.94818208639985	neutral
1.21475111331676	1.3415518003189	neutral
1.78890477504466	0.754910011836238	neutral
-3.89406574878957	3.31189491326446	neutral
-0.328213702776688	3.49782516533966	neutral
-4.72851360950734	-1.71465484326249	gain
0.0771546253177944	-3.13647530501252	neutral
1.52239643420909	-0.825227913386278	neutral
-3.15356494102742	3.46870662743682	neutral
4.88681327190135	-4.8265013498581	gain
-3.82670224819447	3.58040906960601	neutral
-2.63924623642232	4.18632127816314	neutral
-1.6020561651152	-2.08171806757813	neutral
0.560563434025985	2.72061445290679	neutral
-2.79424966488149	6.18285276467437	neutral
-2.44375897560384	-2.54631517355805	gain
-1.89572582755353	4.4516501622879	gain
-2.01478515181805	2.49379279191131	neutral
-3.51742614422109	3.18484832818145	neutral
-4.41370309505727	-2.82208226149445	neutral
-0.614976774790543	0.639741082736201	neutral
-2.67897082481648	4.54919530923004	neutral
-3.63699186954762	-2.41581581061249	gain
-3.90026224766042	3.71826221520538	neutral
-3.84390963230397	5.54147817666168	neutral
2.58973370876048	-6.09178159659272	gain
-3.93482102070119	-2.52027402346497	gain
0.271889913937789	1.57275225693817	neutral
0.0282100328419033	-0.286695460728459	neutral
1.23851929988597	0.829742689677425	neutral
1.18940364207957	-0.852194718024783	neutral
-4.03179706249501	4.94906141335601	neutral
-1.59369979415204	2.53090145165557	neutral
1.20965205516551	-0.916966560236268	neutral
-3.81145728740956	5.55957605416412	neutral
-2.6289389244106	4.44885637337799	neutral
-2.79448355350758	-2.47662995283967	gain
-2.59666181717183	6.41064979607696	neutral
3.27311669673656	-4.15014956419831	neutral
0.69253622379039	-2.66142962401276	neutral
-2.03230066213872	3.71764471108551	neutral
-3.65230549488332	4.65722133690948	neutral
-2.21421886596944	6.21394445473785	neutral
-3.5411771646526	5.29600812966461	neutral
1.73355566348766	0.706357141085811	neutral
-0.0399201026942906	-0.536241690567784	neutral
-1.21814913664128	2.8745873170578	neutral
-2.26988656435277	4.21511032158966	neutral
-0.697422634699601	4.48016407067413	neutral
-2.60486889992024	5.93126585061187	neutral
-1.15582356963422	1.58820368821258	neutral
-4.00006736431386	5.06201984459991	neutral
-0.404533874132889	2.70868255669708	neutral
-0.594811331370133	3.61011745507354	neutral
-2.98370779667165	5.41853763634796	neutral
-2.89922453079488	3.50663139397735	neutral
3.47746812190745	-4.97838972037201	gain
-2.8404640069988	3.41735841805572	neutral
-2.32682759676244	4.91666080529327	neutral
-4.01017416630055	-3.12604639952546	gain
-3.48233653221394	2.00677825982208	neutral
-3.89680708561208	3.60388853127594	neutral
-1.80065039906766	3.40284969384307	neutral
-2.3108990303066	5.35824873025055	neutral
0.988300670048935	-0.675901080421262	neutral
-1.74617763970162	3.61890556389923	neutral
-2.99322117481496	2.2778310971939	neutral
4.79134904231761	-5.68478248541718	gain
0.623527158162338	0.758861561366267	neutral
-2.01670805726315	4.47447588021392	neutral
-3.11024142418172	5.10393144662017	neutral
-3.28220094356801	4.33913948113555	neutral
-3.84892572078969	3.77038909966583	neutral
-4.4995375982311	-3.33092687552338	gain
-0.155938874819535	4.3390522199356	neutral
-1.97705186519887	5.80410387093658	neutral
-0.568074118235367	4.69081832940216	neutral
-3.27406657848622	5.89064743096466	neutral
0.243071783444625	-2.96590707724457	neutral
1.71284829463695	0.05908217007751	neutral
0.794359553715927	0.804019709178157	neutral
-3.42263544712331	4.20704462105865	neutral
-3.68348802242543	5.09439470345611	gain
0.857433427235824	-1.36871622031098	neutral
-2.18811286602284	-2.33697150175934	neutral
-1.04692007217671	2.67841579491729	neutral
-1.55856528494622	1.24943067605133	neutral
-0.331304561236161	5.10878850991363	neutral
-1.24671120558049	3.25497533852691	neutral
-1.89311445865895	-2.11391256277924	gain
-4.43017471943166	-1.5730901760376	gain
-4.97576678905751	-2.04549227183228	gain
4.30409203853343	-4.67081163351899	gain
-3.95507563267018	3.77513792092437	neutral
-3.1336529365566	5.24830581719513	neutral
0.107082117459518	3.73704149300689	neutral
-1.01462567959096	5.17203714425201	neutral
2.06547676410411	0.0733704167091324	neutral
-3.70300997410085	-2.57311449473267	gain
-2.11231971893575	4.06838943535919	neutral
-0.613440763094681	5.22789384896392	neutral
-1.59095162887241	3.44771005684967	neutral
-0.608524571993607	2.72687222535247	neutral
-1.54307266686227	5.95356609398956	neutral
-1.81152200315263	5.03491928155059	neutral
-1.26816366229321	4.88071062142486	neutral
-4.1892804018047	-2.16313121741181	gain
1.48748670901988	1.03727747971649	neutral
-0.999029468634385	2.10004903847808	neutral
-1.65916045371558	5.89773561532135	neutral
1.11207019176219	0.51398505742187	neutral
4.09184562053416	-5.03597257559662	gain
-2.11764461908604	6.16767026955719	neutral
-4.73082722339894	-2.53984902327424	gain
4.34969722118114	-5.34124277060395	gain
-0.250050794222611	3.04967953736419	neutral
-4.63571966800954	-1.741526166848	gain
-0.608239304163712	1.39043047005767	neutral
-1.2829203120258	5.37248518044586	neutral
-2.53345019731786	4.39587642724151	neutral
-0.323474656679886	3.78419353539581	neutral
-2.99932409439351	1.99655510956878	neutral
-1.18306429300572	2.05355312401886	neutral
-2.74570799980428	-2.8065559667862	neutral
5.73401891078685	-5.83618066733246	gain
1.43230854358409	-0.436875919750981	neutral
-2.20069034014012	5.31183101708526	neutral
-1.61998011696267	3.16244771058197	neutral
-2.96202553425099	-2.49921856348877	gain
1.45513950671886	0.848378677912898	neutral
-1.64382325660552	2.6216929155075	gain
-1.84472591791417	4.63829757744903	neutral
1.03887735690807	2.43726326996917	neutral
1.67866360034679	0.347683687754817	neutral
-1.974715392926	3.80636884743804	neutral
-2.42138267669942	5.54091503197784	neutral
-0.538415919878739	3.65098335320587	neutral
-4.59130180988576	-3.29300258582001	gain
-2.75118197117116	3.87441207940216	neutral
1.03228031482433	0.950940151759334	neutral
1.17631994571422	0.0934791165077163	neutral
-3.25497521076466	5.77374555642242	neutral
-3.0847836843517	4.6852174001419	neutral
1.01342831935619	0.312564631053157	neutral
-4.29413474712636	-1.6996069354332	gain
-0.91760314617421	2.78023507172699	neutral
-1.6325698158529	4.4382748800003	neutral
-2.31228817615773	3.06859757477874	neutral
0.817065108678085	1.79244949395294	neutral
0.0530651697132412	3.07569267327423	neutral
-0.838645350077408	2.02323295647735	neutral
1.61326562251781	0.914350410052486	neutral
1.12821828212474	1.33457758004303	neutral
-2.04110036406781	4.10566761071319	neutral
-1.82525233540799	5.57174303109283	neutral
0.75866376247142	1.84711672837371	neutral
-3.8859585634258	3.22443201119537	neutral
-1.30155650887753	1.99232294137115	neutral
-2.6526650301006	5.68555547768707	neutral
0.0905547031376186	3.56094028527374	neutral
-2.86600304756429	5.99821998650665	neutral
-2.62485171470906	5.0400119024002	neutral
-1.29910419497754	3.65355112130279	neutral
1.94652139034007	0.283036370822139	neutral
0.668056596181137	-3.04873941367035	neutral
-3.31199051056172	5.56101753289337	neutral
-1.7662975153711	6.12618400628204	neutral
1.16460000362132	-2.19789550726777	neutral
-3.08948780212666	4.43645765359039	neutral
-2.23021502409245	3.60529567772979	neutral
0.0193537363025966	3.24211504037017	neutral
-2.6429724803951	2.50271036202545	neutral
-0.652716826536911	2.85971762711639	neutral
-3.60005081806447	5.37148525292511	neutral
-1.72578387323882	5.20393373543853	neutral
-0.7378598562267	-0.0451218885696457	neutral
3.3279634603474	-5.43040464346772	gain
-0.613912355044144	4.76222135598297	neutral
0.732264150044662	0.146415134020991	neutral
-1.60251629434641	1.22827221924896	neutral
-4.74372328434255	-2.94426916067963	gain
-3.85174859676625	-3.12436769431	gain
-0.674766909220475	-1.37303779547577	neutral
-3.32430626068379	4.90518190438385	neutral
-4.41446674976613	-3.16144845908051	gain
1.22636591281627	-1.12525580351716	neutral
-2.52505416784551	3.89744569832916	neutral
-1.69858007494475	5.63501598412628	neutral
-1.11297405872609	5.25256063515777	neutral
-4.13254917774464	-1.84573171561127	gain
0.184632528683883	0.868621130534358	neutral
-3.9664131513622	-3.13700173323517	neutral
-1.05251933250691	4.70858337456817	neutral
-3.66891087208058	2.74931647355194	neutral
-3.08545972023274	4.38056852395172	neutral
-2.69897807750966	3.81242515618438	neutral
1.1180857309315	0.173454006262965	neutral
-0.130041491129654	-1.14095566695099	neutral
0.33620237197612	0.0643046098434402	neutral
-2.64365149650838	-2.43052742903595	gain
0.538028109929306	-0.119885961464696	neutral
4.83167754497264	-6.32733629172211	neutral
-4.30603397999074	-1.35104755585557	gain
1.8961139806721	0.82233466679687	neutral
-3.93055952701833	3.93857433373565	neutral
1.17359100665782	2.01856019074554	neutral
-4.46930183086659	-2.49974165385132	gain
-2.39372987661626	5.94603159005279	neutral
-1.46265111480023	5.02936126763458	neutral
-1.03893614921834	2.51752879197235	neutral
-3.43195272598531	5.61823036248321	neutral
-4.04241765651967	-2.71161458914643	gain
4.18128215160106	-5.95436618750458	gain
-2.04511643562581	2.89173843438262	neutral
-2.87113548431661	4.63516046578521	neutral
-2.32006127748753	5.15768339211578	neutral
-0.692612718680161	2.61119844491119	neutral
-1.72845285747315	2.97221853310699	neutral
-0.764942478277939	2.52955891663665	neutral
-2.83705712471272	3.19379522378082	neutral
0.381099689862472	0.506134887286372	neutral
-2.42869962368276	5.96542980248565	neutral
1.24511896457408	0.215349813052364	neutral
-2.69891048584248	3.93765451485748	neutral
-4.62087024364735	-1.64326278393631	gain
0.0388173946354213	3.23157693917388	neutral
-2.08204929147031	3.09800722176666	neutral
-3.82187689457204	5.4702162938797	neutral
-0.081523667910355	-0.286915282658391	neutral
0.116098154446823	1.16628994519348	neutral
-1.27584637317921	5.78543617303009	neutral
0.0678846725437465	4.14725830132598	neutral
-1.60344844766076	5.71459343011016	neutral
4.62268554057811	-5.42600248282319	gain
-2.48631997022893	6.1427893834793	neutral
2.26100050296519	-5.19179580634003	gain
-2.69485605869557	2.17351104790802	neutral
0.163471926114303	2.88520791108245	neutral
-1.81840186927583	1.5649998384201	neutral
-2.43154407654073	2.71697213227386	neutral
-2.90669764194753	3.87542488152618	neutral
0.781882155797226	2.11421849305267	neutral
-2.81149746094014	3.43203737313385	neutral
4.7160545476887	-5.95121858542328	neutral
1.33652054156993	-1.03492773597603	neutral
-3.83847011242177	-3.11895368521576	gain
-1.49491215113665	2.83918025071258	neutral
0.57175027217601	-0.338123748949818	neutral
-0.35768510017659	0.73504116112823	neutral
-2.49032045517232	3.10371830041046	neutral
-3.72933996830251	-3.03622744505768	gain
-2.26940930996205	-2.10567734663849	neutral
5.59101878490184	-6.3590678972519	gain
-2.73983527336385	4.82658674294586	neutral
5.78950034465526	-5.89796779578095	gain
-0.801614176371354	4.94145299965972	neutral
-2.24981589231755	0.922456641741939	neutral
0.889057505986435	0.501150866099544	neutral
0.631012071034652	1.19649364525909	neutral
-2.65446461353566	5.68866636330719	neutral
-3.01057304058339	6.01757671410675	neutral
-2.7957553974178	0.846763153620906	neutral
-2.82815970096852	4.74513723427887	neutral
-3.65934408817555	3.13457896287078	neutral
-3.40169383201863	4.43169691140289	neutral
3.97121678676341	-5.29307077353363	neutral
-1.99004090938832	1.61320092255706	neutral
-4.72177256260182	-2.27865670149689	gain
1.13487993564342	0.302094121524043	neutral
-4.95467771206166	-1.81884346430665	gain
-3.37035132560994	3.78213884408111	neutral
-0.656894396879929	3.89429142052764	neutral
1.00402962054942	1.32969452912445	neutral
-4.49286187801625	-3.18543432181244	gain
-3.30320384678284e-05	-2.43659220164185	neutral
0.942472089192611	-1.23844821279412	neutral
-1.81377300236489	-1.55989692633515	gain
-3.35424400482442	4.93171264702911	neutral
-2.26059229288365	6.20699312264556	neutral
1.41005503024791	-0.961757252863698	neutral
1.06918655719493	0.404919047900386	neutral
-1.17410949979092	-1.03948194806939	neutral
0.220388639828903	1.54873277718658	neutral
-3.74062288913991	4.13551332528228	neutral
1.81393801059459	-0.268425504616551	neutral
3.18268882121776	-4.30771110480195	gain
-2.53597993765141	6.03303815896148	neutral
5.1015230306599	-6.37878463690644	gain
-1.02378870163228	3.16021277482147	neutral
-2.87608731899526	0.426071901866145	gain
-1.60001067619886	4.00485708291168	neutral
-3.27071322117116	2.82235958153839	neutral
-1.2700054756191	3.88090326363678	neutral
-3.33432592067983	4.55805398995513	neutral
-0.556901465990799	3.72618248040313	neutral
-3.20636106643941	5.70169975335235	neutral
1.03830324496959	0.28082825715179	neutral
4.86818038310741	-6.01245878165131	gain
-4.99177850399281	-1.86955891077881	gain
-0.123606931307572	1.02693202073211	neutral
-2.6616001239803	3.20862915093536	neutral
-3.03906644497182	3.39234067971344	neutral
-2.01417977724339	4.87541343743438	neutral
1.31349479045604	-0.600335339955144	neutral
-2.82822800789143	-2.84211705153351	gain
0.0246097930881801	-2.96956942503815	neutral
-0.402035366633194	1.90083171898956	neutral
-1.9412789157417	-2.37519059603577	gain
1.14526115741466	0.365979214259334	neutral
-0.365828405955094	1.47279502923126	neutral
-3.51210464153554	-3.31837461417084	neutral
-1.20437766227986	2.00431992585296	neutral
5.2255293020222	-6.30634305899506	gain
1.29687463130687	-0.500999699286275	neutral
-4.28339470539357	-2.04595480387574	neutral
-2.28646994743611	3.63425447518463	neutral
-2.71762634430196	3.87295200402374	neutral
-0.295747410395401	-0.484412620714955	neutral
-1.49154943589236	3.49646713311309	neutral
-3.38295520458485	-2.61139688914185	gain
0.108583439252121	-2.61260483687287	neutral
1.31840525951121	-0.483187149218373	neutral
5.21911393489574	-4.75863287871247	gain
-1.08041561756398	4.41383268410797	neutral
-2.65765560779836	-2.81778452818757	neutral
-2.60920913133885	5.89353467995758	neutral
-2.77607549343373	5.06008436257476	neutral
-2.75905598316457	3.93160106713409	neutral
-3.23546887550618	4.72144176537628	neutral
0.66120659198497	2.6541636186325	neutral
0.157605636975509	-3.13930700247651	neutral
-4.28924502048756	-2.243672589711	gain
