avg_log2FC.snATAC	avg_log2FC.snRNA	highlight	Gene
0.32041910406765	-0.763557621082764	FALSE	LINC00894
-0.340667711981224	-0.10696134644461	FALSE	LINC00909
0.324043991354888	-0.169434962735503	FALSE	LINC00944
0.398151244467432	-0.135916165426854	FALSE	LINC01006
-0.270043275538187	-1.92058262884882	FALSE	LINC01320
-0.596803987744076	-0.306691659141918	FALSE	LINC01508
-0.4439992287664	-1.70327294124533	FALSE	LINC02532
-0.420276696508421	-1.70327294124533	FALSE	LINC02532
-0.386496631525207	-1.70327294124533	FALSE	LINC02532
0.230878972133621	-0.279331414951374	FALSE	LMBR1
1.53005959891273	0.233599559844436	FALSE	LMNA
1.18343027903518	0.233599559844436	FALSE	LMNA
0.244281129914617	-0.113482142896997	FALSE	LNPEP
-0.38126275562243	-0.335945947693506	FALSE	LONRF1
-0.332963034562308	-0.335945947693506	FALSE	LONRF1
0.73759557723836	0.573935926414589	FALSE	LOX
0.25768125283694	0.334350430404451	FALSE	LPIN3
-0.707153911837069	-1.17501857247401	FALSE	LRBA
0.277477019717704	0.398304670684239	FALSE	LRP1
-1.38537396762186	-1.83499259869121	TRUE	LRP2
0.445583672811151	0.107120400520362	FALSE	LRRC23
-0.398530266838465	0.324901775506852	FALSE	LRRC75B
0.210227186180288	0.000742154155092684	FALSE	LTA4H
-0.378436404226818	1.03097538201706	FALSE	LTBP3
0.818472861119562	0.223700730916465	FALSE	LTBP4
0.334137579405854	0.24243378054225	FALSE	LTBR
0.216441058362954	0.232326580634595	FALSE	LUC7L2
1.22990225069718	0.251902135415109	FALSE	LUCAT1
0.579926073563052	0.251902135415109	FALSE	LUCAT1
-0.53144461347941	0.189555836551466	FALSE	MACF1
0.391286390398391	0.676224089876363	FALSE	MAFK
0.247353886915883	-0.011515952217435	FALSE	MALSU1
-0.236129267933997	-0.0723015479494736	FALSE	MAML1
0.451240384211299	0.306076465414024	FALSE	MAP3K12
-0.365754139040686	-0.449077531322534	FALSE	MAP4K5
-0.321642811997526	-0.206585521272805	FALSE	MAPK1IP1L
-0.28569857731292	-0.14367605561746	FALSE	MAPK9
-0.388319621626129	-1.99765265160055	FALSE	MAST4
0.363432997097812	0.19479371447274	FALSE	MBD6
-0.570636689746698	0.046103427932998	FALSE	MCC
0.353063209146077	-0.0904279198968315	FALSE	MCCC2
-0.675121573299041	-0.758878966806102	FALSE	MCF2L
-0.956483591438319	-0.758878966806102	FALSE	MCF2L
0.252075154918964	0.417188634045917	FALSE	MCM7
0.27781362620324	0.417188634045917	FALSE	MCM7
0.199468706815448	1.27270504020676	FALSE	MDM2
0.334157575870495	-0.522530600676748	FALSE	MED13L
0.707914778463597	0.0607693260855546	FALSE	MED14
0.30061907136017	0.106643197526118	FALSE	MEF2D
-0.315428385861678	-0.286480648603233	FALSE	MEGF9
-0.471291058371343	0.00449185696991605	FALSE	METTL17
0.385242798222916	-0.131374619892564	FALSE	METTL2B
0.266859340580323	-0.131374619892564	FALSE	METTL2B
-0.45119938379095	-0.058166231102361	FALSE	METTL3
-0.574245663314878	-0.148070304098726	FALSE	MFAP3L
-0.363060542704687	-0.0335348578787464	FALSE	MIATNB
0.410711529145495	0.447282497780194	FALSE	MICALL2
0.416353576897101	0.432612397943122	FALSE	MIDN
0.215251782365448	-0.0912966422169234	FALSE	MLEC
-0.402446921681363	-0.771339280423266	FALSE	MLLT3
0.490324215102176	0.742302217196036	FALSE	MLXIP
-0.34264374902075	-0.154456437260863	FALSE	MLYCD
0.22269415741216	0.0454008221417483	FALSE	MMAB
-1.10827855153553	-0.742042085226324	FALSE	MME
0.239424300088473	0.121786456168665	FALSE	MMP24OS
-0.460381102676151	-0.167722004765401	FALSE	MNS1
0.292761695071534	0.0803223709223015	FALSE	MPHOSPH9
-0.347243435624063	-0.344690716456691	FALSE	MPP5
0.221127343650028	-0.214430634901182	FALSE	MRPS27
0.218122491907004	-0.103106894869759	FALSE	MSL2
0.763548402319755	2.47089024987907	FALSE	MT2A
0.387995016381222	2.47089024987907	FALSE	MT2A
0.488223739621486	0.0128960703265825	FALSE	MTG2
0.282487158525571	-0.0497013165819729	FALSE	MTHFR
-0.300255146343761	-0.171126799999985	FALSE	MTIF3
0.218013822241706	-0.229004578931484	FALSE	MTMR12
0.361489544550674	-0.167432316442244	FALSE	MTPN
-0.522660013413089	-0.178269997834749	FALSE	MTUS1
-0.661671829063416	0.103715907038657	FALSE	MVP
1.23244112022654	0.925733126290907	FALSE	MXRA7
-0.424734868591684	0.323729735079952	FALSE	MYC
-0.243707094968454	-0.15554636124589	FALSE	MYH10
0.278422054542067	0.320994451633669	FALSE	MYL6
0.418436806811972	0.40556940961216	FALSE	MYO1C
-0.657515826481357	-0.296178448168531	FALSE	MYO5B
-0.851532349954405	-2.15785271853137	FALSE	MYOCOS
-0.617572611959331	-0.170271580092159	FALSE	MYOM3
-0.570506844749604	-0.378601703932311	FALSE	N4BP2L1
-0.327971437811254	-0.661867689460718	FALSE	N4BP2L2
-0.38675408925972	-0.139058677573338	FALSE	NAA30
0.330714411733158	0.231592431370797	FALSE	NAB2
0.310832674167929	0.0293706157113489	FALSE	NACA
0.34760231613208	-0.0357339491532774	FALSE	NADK2
0.422140828068262	1.4205799179772	FALSE	NAMPT
0.52670710663387	0.283590305141341	FALSE	NAP1L1
0.31157659157436	-0.137318983641821	FALSE	NAPB
0.515532276806135	-0.0384903980622432	FALSE	NCOA5
0.474483301658782	0.619836411652092	FALSE	NCOR2
0.36701482809227	0.619836411652092	FALSE	NCOR2
-0.355138824163024	-0.487082416905165	FALSE	NDFIP2
0.430774196552233	-0.0497085542736069	FALSE	NDUFA4L2
0.248444507364447	-0.160202223590145	FALSE	NDUFA5
0.272257735600377	0.788880229726137	FALSE	NEAT1
-0.422183575785352	-0.941487338182937	FALSE	NEDD4L
0.53930058252104	0.234235872781547	FALSE	NELFCD
0.615798006456986	-0.0840112912232062	FALSE	NEMP1
-0.651686641027937	-0.226154645688809	FALSE	NET1
-0.307980772256412	-0.162954341835593	FALSE	NF2
-0.324668402234656	-1.3712449617431	FALSE	NFIB
-0.538250911993015	-1.3712449617431	FALSE	NFIB
-0.872405909189861	0.0626127738277026	FALSE	NFIC
-0.293380576945232	0.0842142531796067	FALSE	NFIL3
-0.346478921547438	0.398003631600957	FALSE	NFKBIA
-0.490674028203143	-0.117644107779991	FALSE	NGDN
0.428949861482611	-0.0969075699542711	FALSE	NIPSNAP2
-0.777511460311176	-0.261035477311631	FALSE	NIT2
-0.228739073459871	-0.284314567389434	FALSE	NMRK1
0.287437521005719	0.189634031866194	FALSE	NNMT
0.356763435385644	0.273881261296656	FALSE	NOP56
-1.1589146260391	-0.805796601794719	FALSE	NPR3
0.469163871456699	-0.386096545974273	FALSE	NQO2
0.405632699304573	1.27949647623483	FALSE	NR4A1
0.25714682330946	-0.259294469137271	FALSE	NRF1
-0.399260548654448	-0.760223591548425	FALSE	NRP1
0.275296787427976	0.209711932330282	FALSE	NSFL1C
0.200967072465098	-0.316364238236392	FALSE	NT5C3A
0.346822672776776	-0.276632067023251	FALSE	NT5DC3
0.333680285852801	-0.0182288859175079	FALSE	NUB1
-0.356202575435557	-0.570952988579313	FALSE	NUMB
0.355660294053416	-0.0632184796858941	FALSE	NUP155
-0.268778285419623	-0.0435606582800751	FALSE	NUP93
0.667492611788487	-0.374879693140049	FALSE	NUTM2A-AS1
-0.441142032314347	-0.285251113376699	FALSE	NXNL2
0.301650366464967	-0.249883314257516	FALSE	OGDH
0.310153591037332	0.149133833525138	FALSE	OSBPL2
0.325327308813363	0.325550746785656	FALSE	OSBPL3
0.28799221419318	0.299806909778641	FALSE	OSER1
0.29420783485694	-0.577480064378033	FALSE	OSMR-AS1
0.329233644045922	-0.252484741118337	FALSE	OTULIN
0.35630367009265	-1.16299261091173	FALSE	OXR1
-0.443224503890721	-0.230630343184903	FALSE	PABPN1
-0.54366720943816	0.149222628174105	FALSE	PACS2
-0.274691576218166	-0.166101791077697	FALSE	PACSIN2
0.375602334224378	-0.118058393019745	FALSE	PAIP1
0.312337945560981	0.361328210040805	FALSE	PAN2
0.207597078582259	0.105515949553788	FALSE	PANK2
0.198475184593622	-0.0418327084445668	FALSE	PARD6B
0.299919196480491	-0.0992778748042993	FALSE	PARP11
-0.410563292468856	-1.32989990086477	FALSE	PATJ
-0.37859987540862	-0.403949780195988	FALSE	PAX8
0.407689210876396	0.284158305376567	FALSE	PBX4
0.283431821176893	0.317244916405875	FALSE	PCBP2
-0.439677894341348	-0.600629833976002	FALSE	PCGF5
-0.313799493180699	-0.367285031675693	FALSE	PCK1
-0.33482123315771	-0.908426020835689	FALSE	PCSK5
0.948598038544929	0.350414299026355	FALSE	PDE10A
-0.601917402788745	-0.599390416130091	FALSE	PDGFC
0.294731590063033	0.262459830502608	FALSE	PDIA4
-0.205014937614086	-1.90531400891953	FALSE	PDK4
-1.34139273945788	-0.657804376569414	FALSE	PDZK1
-0.814367860298483	-0.0873379579542319	FALSE	PDZK1IP1
-0.43425280315867	-0.633070699657306	FALSE	PECR
-0.477161216893598	-0.633070699657306	FALSE	PECR
0.283260606680434	-0.139948816065749	FALSE	PER2
-0.465933457075899	0.0243647914240797	FALSE	PES1
0.30598404312247	-0.02172040969653	FALSE	PEX1
-0.347470793603379	-0.191383534980168	FALSE	PEX26
-0.493117337669611	0.244838423805073	FALSE	PFKP
0.534033162830009	0.39640068201174	FALSE	PHF20
0.455702363606283	0.630016846339567	FALSE	PHLDA1
0.903508724762885	0.406285341910385	FALSE	PHLDA3
0.433081459057634	0.359527327728607	FALSE	PHLDB1
0.174180028032145	-0.0320082341950539	FALSE	PHTF2
-1.33226680547547	-0.478841083187097	FALSE	PHYHIPL
-0.611701862756207	0.0987783241857381	FALSE	PICK1
0.264046911529604	-0.0259566274524046	FALSE	PIGU
0.290484425531292	-0.168459929208617	FALSE	PIK3R1
-0.388751342198814	-0.192632139011122	FALSE	PISD
0.331843897910035	-0.0212552212933148	FALSE	PITPNA
-0.643411771981295	-0.519099571817728	FALSE	PKP4
-0.361993648413017	-0.183100178571596	FALSE	PLA2G12A
-0.276727947992698	0.130964456839006	FALSE	PLA2G6
0.387160695045413	-0.590860375256469	FALSE	PLCB1
0.384789995907291	0.122462726444035	FALSE	PLCG1
0.355679111076574	0.122462726444035	FALSE	PLCG1
0.323586952237972	0.798224765380488	FALSE	PLEC
-0.762076314274524	-0.400266501660934	FALSE	PLEKHA2
0.321238016473596	-1.14409350293653	FALSE	PLEKHA5
-0.627087836722014	-0.0433050944276959	FALSE	PLEKHG3
0.7061484841884	0.167280398162427	FALSE	PLEKHG4
-0.469698831857383	-0.758007234415047	FALSE	PLIN2
0.238178186356765	0.202179491780232	FALSE	PLIN3
0.322204482206659	0.488323973995759	FALSE	PLK2
0.282491547914143	0.311974748592211	FALSE	PLOD2
0.285423210901581	-0.255350806980232	FALSE	PLPP1
-0.400458262369557	-0.330341179084896	FALSE	PLS1
0.281649559513755	0.0792776912968875	FALSE	PMEPA1
0.216498550748897	0.00568109191935212	FALSE	PMS2
-0.391292396314071	-0.23489767858537	FALSE	PNISR
-0.333185966391621	0.4875012417678	FALSE	PNPLA2
0.257110676117793	-0.160156093626837	FALSE	PNPLA8
0.334000306378015	-0.0391415967087735	FALSE	POC5
0.246068101155738	0.209369608935942	FALSE	POLD2
-0.258789898767082	-0.144410704766877	FALSE	POLR1D
0.290662092486784	-0.045099088001725	FALSE	POLR3B
0.44124744840194	0.523247080823221	FALSE	PON2
0.275221154690796	0.0459804208299451	FALSE	POR
0.206848104951733	-0.174541661547386	FALSE	POT1
-0.501538190073517	-0.885633836751511	FALSE	PPARA
-0.320502342582906	-0.20846951009394	FALSE	PPARGC1B
-0.313832843993376	-0.109325643470511	FALSE	PPIL2
0.268726153001327	-0.340807717887872	FALSE	PPP1R12A
-0.512957359396677	-0.258053347433534	FALSE	PPP1R13B
1.22290925718691	0.150542812755166	FALSE	PPP1R14C
-0.28088009858191	-0.143296438648948	FALSE	PPP1R3E
-0.307166739650964	-0.512036803292454	FALSE	PPP2R2A
0.431225797265029	0.237607996088234	FALSE	PPP2R3B
-0.352942839888392	-0.267215696218635	FALSE	PPP2R5C
-0.414821249635181	-0.168850911217077	FALSE	PPP6C
0.257173313748403	-0.0976217239022277	FALSE	PPTC7
0.306769981516825	-0.181270353664727	FALSE	PRDM10
0.392452018504179	-0.0784818608388779	FALSE	PRDM4
-0.243513671639288	-1.21795415575854	FALSE	PRELID2
0.266631306448266	-0.0286552623813594	FALSE	PRKAG1
2.40446570325716	-0.145299972634876	FALSE	PRKCE
0.36110834845558	0.127767529907219	FALSE	PRKRIP1
-0.571815607235305	-0.523951704536482	FALSE	PROS1
-0.560650980904559	-0.523951704536482	FALSE	PROS1
-0.403092034445805	0.00718273761849636	FALSE	PRPF39
0.360955448169422	0.241537356238288	FALSE	PRPF6
-0.280598017516325	0.138991179947442	FALSE	PRR14
-0.264010862381568	-0.143741974058557	FALSE	PRR14L
-0.48928102619932	-1.58172604495197	FALSE	PRUNE2
-0.293160206185708	0.281909424063001	FALSE	PSD3
-0.423338353695447	-0.203620010509968	FALSE	PSMA3
0.426251515944888	0.176931768084264	FALSE	PSMG3
0.230520929839372	-0.122541906348951	FALSE	PSPH
-0.434340524063368	-0.655822270071579	FALSE	PTAR1
-1.68605383600342	-2.12345915609798	TRUE	PTGER3
0.435930295831124	0.0291312016279803	FALSE	PTGES3
2.1702451050403	0.877019561607228	FALSE	PTHLH
0.406519733327647	-0.0513877002674716	FALSE	PTPN1
0.258495219494644	-0.0168921225890863	FALSE	PTPN12
2.57858492044363	0.225641862459821	FALSE	PTPRU
-0.345980369241715	-0.778258167979201	FALSE	PUM3
0.379091500535195	-0.0890441271608921	FALSE	PURB
0.458073767072815	0.0994940783978773	FALSE	PUS1
0.229694890199331	0.0661719587445121	FALSE	PUS7
0.395702255673834	0.430595386040107	FALSE	PYGB
-0.379272241717686	-0.111241422562535	FALSE	QDPR
-0.301475751083366	-0.155715471756413	FALSE	RAB14
-0.297431430708053	-0.240862959894494	FALSE	RAB20
-0.418285086475687	-0.155632415492465	FALSE	RAB2B
0.377441363682787	-0.0560285704243092	FALSE	RAB5B
0.674494242743882	-0.0872940503685512	FALSE	RAB9A
-0.236131612633729	0.0748446869527602	FALSE	RABEP2
0.27252297548536	0.175775946349624	FALSE	RAC1
-1.19249089999476	0.0385503815497489	FALSE	RACK1
0.402793886404905	0.133432105696435	FALSE	RAD52
0.26256345084676	0.133432105696435	FALSE	RAD52
0.24719005840078	-0.179380622569629	FALSE	RALA
0.361564851540583	0.206773541196985	FALSE	RAN
0.287147236291953	0.0468440400915578	FALSE	RAP1B
-0.624150945500647	-0.94508930098973	FALSE	RAPGEF2
0.34278158057084	0.252623496277406	FALSE	RAPGEF3
0.495250162266488	1.08829633764111	FALSE	RARRES2
0.363983552780407	0.0506747428888413	FALSE	RASA1
-0.429018454326368	-0.243816221444781	FALSE	RASEF
0.292833290436279	1.16446944730292	FALSE	RASSF4
-0.774177471411808	-0.797453804160042	FALSE	RASSF6
-0.514288103420036	0.337162395305048	FALSE	RASSF7
0.363999240526185	-0.00737351931506386	FALSE	RASSF8-AS1
0.316254614517729	-0.0291098709105522	FALSE	RBM19
-0.408772322654292	-0.137438746668031	FALSE	RBM23
0.30993997290765	1.01054444131362	FALSE	RBM39
-1.05482845558489	-0.205264183715215	FALSE	RBP5
-0.235245117630652	-0.0335257465326539	FALSE	RBX1
-0.204240421181187	0.0320117719201236	FALSE	RCL1
-0.394684261629429	-0.20034113979207	FALSE	RCOR1
0.723641586082934	0.447432422082148	FALSE	RDH13
0.246793503303234	0.260774766996786	FALSE	RELA
-0.404204774520729	-0.127553792466465	FALSE	RERE
-0.527560651754208	-0.849496960862711	FALSE	RETREG1
0.591706932149998	-0.377207041610406	FALSE	RFX2
0.331529818861397	-0.0702806427671745	FALSE	RHEB
-0.328967658700685	-1.36628147357592	FALSE	RHOBTB1
0.237022727917497	0.215250376644005	FALSE	RHOC
0.433952526423572	-0.29958369481526	FALSE	RIC8B
0.517668158054379	-0.234173918903725	FALSE	RICTOR
-0.294021063512313	-0.344979359443994	FALSE	RIDA
0.40750126365968	0.155563804957449	FALSE	RIMKLB
-0.586383297520984	0.0495321697274196	FALSE	RIPK4
-0.361265687524109	-0.120306109341153	FALSE	RIT1
-0.344685272522544	-0.11413791496726	FALSE	RMND5B
-0.441208254574186	-0.108596166105854	FALSE	RNASEL
-0.280417227465579	-0.496888318671025	FALSE	RNF13
-0.333832300444068	-0.170882219099173	FALSE	RNF144B
-0.485350210173759	-0.3062039535702	FALSE	RNF145
-0.782640317082374	-1.37341234265515	FALSE	RNF152
-0.296181783150764	-0.274173586421492	FALSE	RNF170
0.250231430470047	0.185258925937426	FALSE	RNF24
-0.288182323013792	-0.326615064308818	FALSE	RNF38
0.641100209897868	0.607701127747156	FALSE	ROBO3
-0.472351911754518	-0.138958156901485	FALSE	RORC
-0.541735315428064	-0.138958156901485	FALSE	RORC
-0.211238852762437	-0.472831185347742	FALSE	RPGRIP1L
-0.301069647680269	0.000721556054060046	FALSE	RPL35
0.350780360649933	0.306519736893996	FALSE	RPLP0
-0.49334821407847	-0.0826473231936511	FALSE	RPS29
-0.303167930068538	0.018865936555294	FALSE	RPS6
-0.238328343393474	-0.165553535607672	FALSE	RPS6KA5
0.340654448536512	0.378927704789625	FALSE	RRBP1
0.151996331084358	-0.00967333743649593	FALSE	RRM2B
0.33813591295867	0.523525714732933	FALSE	RSRC2
0.383353243725225	-0.106312697694846	FALSE	RTF2
-0.35421742747664	-0.0485530446277642	FALSE	RTKN
0.511801560073039	0.170792693383625	FALSE	RUSC1
0.316047084288224	0.0229860940809494	FALSE	S100A10
0.764229302353891	0.0555581243441273	FALSE	S100A6
-0.425971931270888	-0.673148332266026	FALSE	SAMD4A
-0.279109764602943	-0.251494682395512	FALSE	SAP30L-AS1
-0.226237204463691	-0.446492737372375	FALSE	SARAF
0.467675894344554	-0.316962134091668	FALSE	SCAF11
-0.268571178898612	-0.193638849420669	FALSE	SCAI
0.394387442493811	0.35912920692658	FALSE	SCARB1
0.249859512842537	-0.164687412641522	FALSE	SCN9A
0.300721112953767	0.153742263059964	FALSE	SCNN1A
0.403796912742485	-0.272188833891481	FALSE	SDCBP2-AS1
-0.363219033639086	0.630019517432028	FALSE	SEMA4B
-0.325871931843749	-1.29675535244644	FALSE	SEMA6A
0.44076473539719	-0.0621438987438779	FALSE	SERINC3
1.64332134007169	3.86874038628876	TRUE	SERPINE1
1.0341826643211	3.86874038628876	TRUE	SERPINE1
-1.17576046909584	-0.202356828866062	FALSE	SERPINF2
-0.363708605644108	-0.636149898660272	FALSE	SETD3
-0.354540386336114	-0.57348005800665	FALSE	SFXN1
-0.558344659967609	-0.250577258284327	FALSE	SGSM1
-0.924316609519063	-0.233830257576693	FALSE	SH3BGRL2
-0.583525551941418	-0.833110878672427	FALSE	SH3RF1
-0.6196069070044	0.174764637296208	FALSE	SH3TC1
-0.334903423334382	-0.839443740117662	FALSE	SH3YL1
-0.804820832786849	-0.31378098716562	FALSE	SIL1
0.279169786436389	-0.128656882947485	FALSE	SINHCAF
0.260682325323944	-0.375281507076459	FALSE	SKAP2
0.408294854114204	-0.071544909207008	FALSE	SLC11A2
0.279230343033913	0.459104259206397	FALSE	SLC15A4
-0.958436322227194	-1.04299736223301	FALSE	SLC16A9
-0.580076482228031	-0.712201138861659	FALSE	SLC1A1
-0.314977102617781	-0.233300840868472	FALSE	SLC25A12
0.319814857331503	-0.207013539046451	FALSE	SLC25A13
-0.555231095277786	0.211548993980092	FALSE	SLC25A29
0.241163808434933	0.221920820426542	FALSE	SLC25A3
-0.714643279250155	1.05334266357504	FALSE	SLC25A37
-1.16874253275573	-1.68540459725758	TRUE	SLC28A1
0.249832026143262	0.598097307093583	FALSE	SLC2A1
0.76313325813081	1.53992157656054	FALSE	SLC2A3
0.21471075220685	0.306890013112967	FALSE	SLC2A4RG
0.259443515700638	-0.0870497169727927	FALSE	SLC30A5
0.279974138156676	-0.445128383431453	FALSE	SLC38A1
0.250072890329761	0.909604889082711	FALSE	SLC38A2
-0.250262804118338	0.249113343083609	FALSE	SLC39A14
-0.307875352815341	-0.136606896006738	FALSE	SLC40A1
0.30995110351817	-0.452587351337099	FALSE	SLC41A2
0.245154683171473	-0.0430556853371274	FALSE	SLC43A2
-0.637704686551754	-1.49261437609433	FALSE	SLC4A4
-1.23584342029503	-1.56064858716167	TRUE	SLC6A3
0.402042144365249	0.117746898853571	FALSE	SLC8B1
0.457394700274198	-0.183013038951597	FALSE	SLC9A8
0.377126044471072	0.778909191302441	FALSE	SLCO4A1
-0.456682151158809	-0.629192674357368	FALSE	SLCO4C1
-0.275563150758539	-0.0284410123865334	FALSE	SLU7
-0.307529365630655	-0.0284410123865334	FALSE	SLU7
-0.301946512453866	-0.405909618032059	FALSE	SLX4IP
-0.361233881062751	-0.114524952362828	FALSE	SMARCB1
0.250121059829923	-0.22732493582581	FALSE	SMARCC2
0.920633473261794	0.168938752259004	FALSE	SMC1A
-0.289411021763685	-0.335202168978352	FALSE	SMC5-AS1
-0.315524835723888	-0.135227353269946	FALSE	SMYD4
1.3764980848747	-0.0449654450551955	FALSE	SNAP25
1.08871347623237	-0.0449654450551955	FALSE	SNAP25
-0.284604559128842	-0.447076245225382	FALSE	SNAPC3
0.243097109053077	-0.133161740821819	FALSE	SND1
0.279279049780525	0.312969931932182	FALSE	SNHG15
-0.326943046540742	-0.33113452299044	FALSE	SNX24
0.343424145953617	-0.0628009757471973	FALSE	SNX5
0.280108719870063	0.37271022015709	FALSE	SNX8
0.299360937754643	0.32830837583976	FALSE	SOCS3
0.456694768679976	0.138925138280095	FALSE	SOGA1
-0.324910358842535	-0.538472115415592	FALSE	SOS1
0.251707366330183	-0.101716932972867	FALSE	SP1
0.31837621485372	-0.101716932972867	FALSE	SP1
0.214009841363014	-0.129475290388486	FALSE	SP4
0.267361111349616	-0.129475290388486	FALSE	SP4
0.467114211953875	0.387830329186267	FALSE	SPAG4
0.468429925605989	0.387830329186267	FALSE	SPAG4
0.853056216239986	0.387830329186267	FALSE	SPAG4
0.559031946324765	0.345013788956349	FALSE	SPATS2
-0.606552801542037	-0.116814439252217	FALSE	SPCS3
-0.454422034615551	-0.387171621446974	FALSE	SPIN1
-0.450699853909716	-0.132213070209126	FALSE	SPINT2
-0.462974621540163	-0.24557792245189	FALSE	SPNS2
0.265198375189016	-0.1955763077324	FALSE	SPOP
-0.459853927183044	-0.138771741191912	FALSE	SPTLC1
-0.404036574512835	0.127973474232744	FALSE	SQSTM1
0.195278429677031	0.349290825621797	FALSE	SRGAP1
0.249799833003262	0.339670408408401	FALSE	SRRT
0.32891279312295	0.401804471291747	FALSE	SRSF6
0.503021626764078	0.174033779587185	FALSE	SRSF9
0.428651715438908	-0.167392675119181	FALSE	SSBP2
-0.322175685331766	0.175122407197154	FALSE	SSH3
-0.415426132626358	-0.15307645841938	FALSE	SSPN
-0.298909914126137	-0.239517608561597	FALSE	SSX2IP
0.209103436583909	-0.141730369513951	FALSE	STARD3NL
0.315522515966757	1.0661333839861	FALSE	STAT2
0.592989594065977	0.433347791113176	FALSE	STAT6
0.3388774758818	0.18669671842498	FALSE	STAU1
-0.299126779150616	0.160702877934599	FALSE	STK10
0.24723960941667	0.189877089597346	FALSE	STK17A
0.344449711785524	-0.0286395899932217	FALSE	STK35
0.409398982002265	-0.0525191017422778	FALSE	STK40
-0.61953456063152	-0.209847640541772	FALSE	STRBP
0.2696531319744	0.218357769097832	FALSE	STX2
0.311321915482128	-0.15887133250646	FALSE	STX6
-0.282502808695632	-0.497085794808706	FALSE	STX7
-0.332486000826681	-0.267805557679036	FALSE	STXBP1
-0.273074414608552	-0.149568425798759	FALSE	STYX
0.370152492787904	-0.118602965435346	FALSE	STYXL1
-0.853252921708725	-0.420961333718433	FALSE	SULT1C2
0.267113296915007	0.352367371392451	FALSE	SUN1
-0.301968002915754	-0.0595096909306326	FALSE	SUN2
-0.296275420535898	-0.0926467244258357	FALSE	SUPT16H
0.887631289415272	0.256439597672534	FALSE	SYAP1
-0.618808682887186	-0.194389374196708	FALSE	SYDE2
1.35326574272804	0.134813718179114	FALSE	SYNPO
0.326818950852845	-0.136894720909038	FALSE	SYPL1
-0.302195091649515	0.136223058123475	FALSE	SYVN1
0.329199093711127	-0.0148898219343462	FALSE	TAGLN2
0.813479891278932	-0.0148898219343462	FALSE	TAGLN2
0.226812295801397	-0.0640848661057003	FALSE	TAOK3
0.381562558414394	0.220172312934339	FALSE	TARBP2
-0.554793954712755	-0.286390712520361	FALSE	TBC1D23
0.314710083801208	-0.0890581520838142	FALSE	TBK1
1.05814699750836	-0.272617895936895	FALSE	TBL1X
-0.406079698262984	-0.260165187342703	FALSE	TBL1XR1
0.302814139348315	0.428305878636414	FALSE	TBRG4
-0.598589296571945	-0.0986139772864987	FALSE	TC2N
0.20627082680762	0.701738383889991	FALSE	TCF25
0.390852503779492	-0.226971288648073	FALSE	TCTN1
-0.303076890019585	-0.191399744372176	FALSE	TDRD7
-0.64385602017826	-0.144757158502827	FALSE	TEF
0.23942821214769	0.428529183228169	FALSE	TENT4A
0.288442586440334	0.159991117249092	FALSE	TGFB1
2.12336830232544	2.83896516502335	TRUE	TGFBI
0.689845824681015	2.83896516502335	FALSE	TGFBI
-0.344823131766933	-0.238231782852341	FALSE	TGFBR3
0.745941938408366	0.756971648729381	FALSE	TGM2
-0.537628882686525	-0.187456678170699	FALSE	THNSL2
1.11994072869239	0.0988880238927174	FALSE	TIMP1
-0.98521473839539	-0.778360626816513	FALSE	TINAG
0.284245194336418	-0.110049366293127	FALSE	TIPRL
-0.233473165027263	0.0344644368328538	FALSE	TLN1
0.221578089711181	-0.995003281443215	FALSE	TM7SF3
0.348660192673643	-0.289212477882385	FALSE	TMBIM6
-1.11093606986862	-0.326685077235009	FALSE	TMCO4
0.279322993668217	-0.118617704924504	FALSE	TMED4
0.250408891640498	-0.197276205019393	FALSE	TMEM116
0.252317667723383	0.205308328063564	FALSE	TMEM120A
-0.390416508705938	-1.12484587983874	FALSE	TMEM135
-0.303079814649893	-0.294453269847834	FALSE	TMEM140
-0.649895358962119	-0.320590803395235	FALSE	TMEM192
-0.271209720154484	-0.381185201464923	FALSE	TMEM245
0.419262205423282	-0.0458430180023766	FALSE	TMEM263
0.294138249650874	-0.184026890253326	FALSE	TMEM267
-0.34948223322253	-0.329089619487284	FALSE	TMEM38B
0.472766166257196	-0.0576769688983061	FALSE	TMX4
-0.373558150560012	0.157349211492551	FALSE	TNFRSF10B
-0.374627560764733	0.672998212410192	FALSE	TNFRSF14
-0.901478124453494	-0.188782801969365	FALSE	TNIP1
0.287033525408523	0.260034308084889	FALSE	TNKS1BP1
0.368271296599559	0.589115634211178	FALSE	TNRC18
0.546817372776852	0.0904622242575095	FALSE	TNS3
1.1235216020564	0.0904622242575095	FALSE	TNS3
0.872991399088279	0.0904622242575095	FALSE	TNS3
0.362424382659279	-0.0293658551798485	FALSE	TOMM20
-0.580079835736319	-0.317876606489184	FALSE	TOMM70
0.356674192954908	-0.108530631761202	FALSE	TOP1
0.316659910097901	0.582361580917569	FALSE	TPCN1
-0.742746679975031	0.582361580917569	FALSE	TPCN1
0.326919556189489	1.29701929847047	FALSE	TPI1
0.33475669390032	-0.538499852766202	FALSE	TPK1
0.286500950626642	0.103733979402661	FALSE	TPM1
-0.276948975047345	-0.269742330757107	FALSE	TPP2
0.224104073130954	0.417599725232429	FALSE	TPST1
-0.267270910560244	-0.0240122212045197	FALSE	TRAF2
0.245961397351589	-0.214393424736008	FALSE	TRAF3IP1
-0.542272708482243	0.136790874440432	FALSE	TRAF4
