UMAP_1	UMAP_2	cnv_cat_simple	Text_TumorCluster
-2.77250919764555	-0.705086242124627	gain	C1
2.49226405198061	-3.53297619120796	gain	C2
-2.17809257929838	2.6029105077533	gain	C1
-0.616784672193889	2.09609888894837	gain	C1
3.06237723404848	-1.74431158201415	gain	C2
-1.57848225062406	1.35726069314759	gain	C1
1.7286676364609	0.260333050325324	gain	C2
2.1952386098572	-3.78529325844366	gain	C2
1.79166974598848	-0.0475657095165949	gain	C2
2.9293340640732	-0.989382754728387	gain	C2
-3.26513681834257	0.487851131990363	gain	C1
1.6455890136429	-3.71884625004251	gain	C2
-0.800484756880168	-2.01336098806579	gain	C3
1.80701627308809	-3.00687266485412	gain	C2
-0.589573959761028	1.84607600076478	gain	C1
0.0567165809341628	-2.80922098056991	gain	C2
3.38918652111971	-1.5031993498059	gain	C2
-1.37303028529203	1.15933941705506	gain	C1
2.86820473248446	-3.11693109171111	gain	C2
-1.13864670222319	-1.62777210371215	gain	C3
2.12479724461519	-1.25969244138915	gain	C2
-2.59243736689604	2.44916151864808	gain	C1
1.68479814106905	-2.90525336162765	gain	C2
-3.82201586192167	0.532175530031135	gain	C1
-0.524517635755901	1.49045609338563	gain	C1
-3.23120794718779	-0.578073274061273	gain	C1
-1.41658316081083	1.0342693219928	gain	C1
-2.44616136973417	2.75526665551942	gain	C1
-0.0387221378616136	1.38382290704529	gain	C1
2.24923398072207	-3.66807312117536	gain	C2
